"discount","gender","age","marital_status","education","city_level","purchase_power","original_unit_price"
1,"M","26-35","M",2,2,2,0
0,"F","26-35","M",2,3,2,0
1,"F","26-35","S",3,3,2,298
1,"F","16-25","S",2,2,2,78
1,"F","26-35","M",3,2,2,99
1,"F","46-55","S",2,1,3,89
0,"F","46-55","S",2,1,3,0
1,"M","26-35","S",3,3,2,59.9
1,"F","16-25","S",3,2,2,79.9
1,"M","26-35","M",3,4,2,68
1,"F","36-45","S",-1,2,3,85
0,"F","26-35","U",-1,2,-1,0
0,"M","36-45","M",3,2,2,0
1,"F","26-35","M",3,3,3,49
0,"F","26-35","M",3,2,2,0
1,"F","36-45","M",3,1,2,99
1,"F","36-45","S",3,4,2,150
0,"F","36-45","M",3,2,2,155
1,"F",">=56","U",-1,2,-1,209
1,"M","26-35","S",3,2,2,65
1,"F","36-45","M",2,2,2,99
1,"F","26-35","S",4,2,2,0
1,"F","26-35","S",3,2,2,115
1,"F","26-35","S",3,1,3,59.9
1,"F","36-45","S",3,4,2,129
1,"M","26-35","M",3,1,1,179
0,"F","16-25","M",2,-1,2,0
0,"F","16-25","M",2,-1,2,69
1,"F","16-25","M",2,-1,2,138
1,"F","36-45","M",4,-1,3,79.9
1,"F","36-45","M",4,-1,3,121
1,"F","16-25","S",3,1,2,78
1,"F","26-35","M",3,3,2,78
0,"M","36-45","M",4,2,2,169
1,"F","26-35","M",3,1,2,78
1,"F","26-35","M",3,4,2,109
0,"F","26-35","S",3,2,2,99
1,"F","16-25","U",-1,2,-1,168
1,"M","26-35","M",3,2,2,298
1,"F","26-35","M",3,3,2,49
1,"M","26-35","M",3,4,3,79.9
1,"F","16-25","S",3,4,2,49
1,"M","26-35","M",4,3,2,162.9
1,"F","26-35","M",3,2,2,99
0,"F","26-35","S",2,3,3,145
0,"F","26-35","M",4,3,1,0
0,"F","26-35","M",4,3,1,0
1,"F","26-35","M",4,3,1,25
1,"F","46-55","S",4,2,3,59
1,"M","26-35","S",3,1,2,59.9
0,"F","26-35","S",3,2,3,65
1,"F","46-55","U",-1,-1,-1,139
1,"F","16-25","S",3,1,2,49
0,"F","26-35","S",3,4,2,0
1,"M","16-25","S",3,2,2,59.9
1,"M","16-25","S",-1,3,4,90
1,"M","36-45","M",3,2,2,188.9
1,"F","26-35","S",3,-1,3,109
1,"M","16-25","S",-1,1,4,298
1,"F","16-25","S",3,1,2,59.9
1,"F","46-55","S",3,2,2,65
1,"F","26-35","M",1,3,2,79
1,"F","26-35","M",3,3,2,198
1,"F","16-25","M",3,2,2,59.9
0,"F","26-35","U",-1,2,-1,89
0,"F","36-45","M",4,1,3,12
0,"F","26-35","M",2,2,2,0
1,"F","16-25","M",3,4,3,299
1,"F","26-35","M",3,3,3,79.9
0,"M","36-45","S",3,3,2,69
1,"M","26-35","M",3,2,2,79.9
1,"F","16-25","U",-1,3,-1,369
1,"M","36-45","M",2,-1,2,69
1,"F","26-35","M",2,1,3,49
0,"F",">=56","S",2,2,2,0
1,"M","26-35","U",3,-1,-1,139
1,"F","26-35","S",3,-1,3,320
0,"F","26-35","M",3,2,2,0
1,"M","16-25","S",3,1,2,79.9
1,"F","16-25","S",2,4,3,89
1,"F","26-35","M",3,4,2,191
1,"F","26-35","M",3,4,2,299
0,"F","26-35","S",2,4,4,70
0,"F","26-35","S",2,2,2,38
1,"F","26-35","S",2,2,2,38
1,"F","26-35","M",3,1,2,69
0,"F","16-25","M",2,1,2,88
1,"F","46-55","S",-1,3,3,85
1,"F","26-35","M",3,1,2,166
1,"F","26-35","S",3,1,2,190
1,"F","16-25","S",2,3,3,148
1,"F","26-35","M",-1,4,3,98
0,"M","26-35","M",3,1,3,0
0,"M","26-35","M",3,1,3,0
0,"M","26-35","M",3,1,3,0
0,"F","36-45","M",3,1,2,125
1,"M","36-45","S",2,3,2,77
1,"F","26-35","U",-1,1,-1,69
1,"F","36-45","S",3,1,2,129
1,"F","36-45","M",4,2,2,99
1,"F",">=56","U",-1,2,-1,209
1,"F","26-35","S",2,1,2,38
0,"F","26-35","S",2,1,2,38
1,"F","26-35","M",4,1,3,215
0,"F","26-35","M",3,2,2,0
1,"F","26-35","M",3,2,2,0
1,"F","26-35","M",3,2,2,0
0,"F","26-35","M",3,2,2,0
1,"F","26-35","S",3,3,2,69
1,"M",">=56","M",3,2,2,336
1,"F","16-25","U",-1,1,-1,148
1,"F",">=56","U",-1,2,-1,135
1,"M","36-45","M",3,1,2,0
1,"F","26-35","M",2,5,3,59.9
1,"F","16-25","S",3,1,2,78
1,"F","26-35","M",3,2,3,59
1,"M","36-45","S",3,4,3,85
0,"F","16-25","M",3,5,-1,55
1,"F","26-35","M",2,4,3,0
0,"F","26-35","M",2,4,3,0
1,"F","26-35","M",2,4,3,0
0,"F","26-35","M",2,4,3,0
1,"M","16-25","U",-1,-1,-1,89
1,"M","16-25","S",2,1,2,179
1,"F","36-45","M",4,1,2,129
1,"F","26-35","S",3,2,3,378
1,"F","26-35","M",3,3,2,199
0,"F","16-25","S",3,1,2,0
0,"F","16-25","S",3,1,2,0
1,"M","26-35","S",3,2,3,298
1,"M","26-35","S",3,2,3,178
1,"F","46-55","S",3,3,3,129
0,"F","16-25","S",3,2,3,42
0,"F","26-35","M",3,1,2,0
1,"F","26-35","M",3,1,2,250
1,"F","36-45","M",3,2,2,79
1,"M","26-35","M",3,3,2,129
1,"F","16-25","M",3,2,3,336
1,"M","36-45","M",4,1,2,149
1,"F","16-25","M",3,-1,2,128
1,"M","26-35","S",3,1,3,59.9
0,"F","36-45","M",3,2,2,0
1,"F","26-35","S",3,2,2,69.9
1,"M","26-35","S",3,2,2,99
1,"F","36-45","M",4,1,2,105
1,"F","36-45","M",4,1,2,78
1,"F","36-45","M",4,1,2,129
1,"F","16-25","S",3,2,2,109
1,"F","26-35","S",3,1,2,69.9
0,"F","16-25","U",-1,4,-1,0
1,"F","26-35","S",3,1,2,148
1,"F","26-35","M",3,1,2,49
1,"F","26-35","M",3,1,2,49
1,"F","16-25","S",3,2,3,28.8
0,"F","16-25","S",3,2,3,0
1,"M","36-45","M",3,3,2,80
1,"F","26-35","M",3,2,2,79
1,"M","36-45","M",3,1,2,78
1,"F","16-25","S",3,1,2,78
1,"F","26-35","M",4,1,2,79.9
0,"F","26-35","M",4,2,2,28
0,"F","26-35","M",3,5,3,0
1,"F","16-25","U",-1,3,-1,59.9
0,"F","16-25","U",-1,3,-1,49
0,"F","16-25","S",2,1,2,76
1,"M","26-35","M",3,2,2,298
1,"M","26-35","M",3,2,2,139
1,"F","16-25","S",3,3,3,198
1,"F","26-35","M",2,4,3,78
1,"M","26-35","S",3,3,2,298
1,"M","26-35","S",3,1,2,265
1,"F","16-25","S",3,4,3,78
0,"F","46-55","U",-1,4,-1,135
0,"F","26-35","M",1,2,3,69
1,"F","26-35","S",3,1,3,118
1,"F","36-45","M",4,3,2,150
1,"F","16-25","S",3,3,3,159
1,"F","16-25","S",3,3,3,41.7
1,"F","26-35","U",-1,4,-1,280
0,"F","26-35","U",-1,4,-1,0
0,"F","26-35","U",-1,4,-1,0
1,"F","16-25","U",-1,3,-1,59
1,"F","16-25","U",-1,3,-1,65
0,"M","26-35","M",3,4,1,0
0,"F","26-35","S",4,2,2,0
1,"F","26-35","S",4,2,2,129
0,"F","46-55","S",3,2,3,108
0,"F","46-55","S",3,2,3,108
1,"F","36-45","M",3,2,2,66
1,"M","36-45","M",3,1,2,159
1,"F","16-25","S",2,2,2,188
1,"F","16-25","M",3,3,2,69
1,"F","16-25","M",3,3,2,89
1,"F","26-35","M",3,2,3,79.9
1,"F","26-35","M",3,4,2,429
1,"F","26-35","S",4,1,2,298
0,"F","26-35","M",3,3,2,139
0,"F","16-25","S",-1,3,2,57
1,"F","36-45","M",3,1,2,119
1,"F","26-35","M",3,3,2,298
1,"F","36-45","M",4,1,2,298
1,"F","16-25","S",3,2,3,139.9
1,"F","16-25","S",3,2,3,79.9
1,"F","36-45","M",3,1,2,150
1,"F","36-45","M",4,1,2,78
1,"F","16-25","S",3,2,2,79.9
0,"M","16-25","U",-1,2,-1,118
1,"F","36-45","M",4,1,2,298
1,"F","36-45","M",4,1,2,195
1,"M","36-45","M",2,1,2,149
1,"M","26-35","S",2,-1,4,59
1,"M","36-45","M",3,1,3,59
1,"F","26-35","M",3,2,2,351.8
1,"M","16-25","S",2,2,3,59
1,"M","16-25","S",2,2,3,139
1,"F","26-35","M",3,3,2,78
0,"F",">=56","M",2,3,3,0
1,"F",">=56","M",2,3,3,200
1,"M","16-25","U",2,2,-1,59.9
1,"F","16-25","S",3,2,2,78
0,"F","26-35","S",3,1,3,0
0,"F","36-45","M",4,1,3,0
1,"F","16-25","U",-1,4,-1,248
1,"F","16-25","S",3,2,2,79.9
0,"F","16-25","S",3,2,3,0
1,"F","26-35","M",1,2,2,0
1,"F","16-25","M",3,1,2,48
0,"F","26-35","S",3,2,2,0
0,"F","26-35","S",3,2,2,0
1,"F","26-35","S",3,2,3,80
1,"M","16-25","M",3,3,2,148
1,"F","26-35","M",3,2,3,69
1,"M","36-45","S",3,1,1,79.9
1,"M","26-35","M",3,2,2,150
1,"F","26-35","M",3,2,2,66
0,"M","26-35","S",3,1,2,0
1,"F","36-45","S",3,4,3,69.9
1,"M","16-25","S",3,3,2,119.9
1,"M","16-25","S",3,3,2,298
1,"F","36-45","M",3,2,2,200
1,"M","26-35","S",4,1,2,78
1,"F","16-25","S",3,1,2,109
0,"M","36-45","M",3,2,3,58
1,"M","36-45","M",3,2,3,119
0,"M","16-25","S",-1,2,4,26
1,"F","26-35","S",2,2,4,79
1,"F","36-45","M",3,2,2,79
0,"F","16-25","S",3,1,2,0
1,"F","36-45","S",-1,3,3,39.9
1,"F","36-45","M",4,2,3,298
1,"F","46-55","M",2,1,3,99
1,"M","36-45","M",4,1,2,139
0,"F","16-25","S",3,2,2,55
0,"F","16-25","S",3,2,2,68
0,"F","16-25","S",3,2,2,0
1,"F","16-25","S",3,1,2,69.9
1,"F","16-25","S",3,1,2,55
1,"F","16-25","S",3,2,2,170
0,"F","26-35","S",3,1,2,145
0,"F","26-35","U",-1,3,-1,0
1,"F","26-35","M",4,2,2,336
1,"F","26-35","S",3,1,3,298
1,"F","16-25","S",3,2,3,78
1,"F","16-25","S",3,2,3,65
0,"F","26-35","S",3,1,2,0
0,"F","36-45","M",2,1,4,0
1,"F","26-35","S",1,2,3,59.9
1,"F","26-35","S",2,2,3,78
1,"F","26-35","M",3,3,2,103
1,"F","26-35","M",3,3,2,188
1,"F","26-35","M",3,3,2,110
1,"F","26-35","M",3,3,2,158
1,"F","36-45","S",4,2,2,39.9
1,"F","26-35","M",3,4,2,78
1,"F","36-45","M",2,3,2,89
0,"F","36-45","M",4,1,2,0
1,"M","26-35","M",4,3,2,89
1,"F","16-25","S",2,2,3,89
1,"F","16-25","S",2,2,3,59.9
1,"F","26-35","S",-1,4,2,185
1,"F","16-25","S",2,2,3,139
1,"F","26-35","S",3,2,2,298
1,"F","36-45","M",4,1,2,336
0,"F",">=56","M",3,2,3,0
0,"F","16-25","M",-1,2,2,63
1,"M","26-35","M",4,2,2,149
1,"F","26-35","M",3,2,2,139
1,"F","26-35","M",3,2,2,139.9
0,"M","16-25","S",3,-1,3,0
1,"F","46-55","M",3,1,3,309
0,"F","26-35","M",3,2,2,58
1,"F","26-35","S",2,1,3,85
1,"F","26-35","M",3,1,2,78
1,"F",">=56","U",-1,2,-1,68
1,"F","26-35","M",3,2,2,129
1,"F","36-45","M",3,1,2,298
0,"M","26-35","S",-1,3,3,106
1,"M","26-35","S",-1,3,3,89
1,"F","26-35","M",3,4,2,298
0,"F","26-35","M",4,3,2,0
0,"F","26-35","M",4,3,2,0
1,"F","26-35","M",3,3,2,89
0,"F","26-35","S",2,1,2,0
1,"F","36-45","M",3,2,2,79
1,"M","36-45","M",3,1,2,148
0,"F","26-35","M",4,5,2,108
1,"F","16-25","S",2,-1,2,79
1,"F","16-25","S",3,1,2,78
1,"F","26-35","S",3,3,2,89
1,"F","26-35","S",3,3,2,298
1,"F","36-45","M",4,1,2,69
1,"F","36-45","M",2,2,3,280
1,"F","36-45","M",3,4,2,59.9
1,"M","36-45","M",2,-1,2,78
1,"M","36-45","M",3,2,2,179
1,"F","36-45","M",3,3,2,298
0,"F","26-35","S",2,1,3,0
1,"F","26-35","S",2,1,3,98
0,"F","26-35","S",2,1,3,0
1,"M","26-35","M",4,3,2,139
0,"F","26-35","M",3,2,2,0
1,"F","26-35","M",3,1,2,78
1,"F","16-25","U",-1,3,-1,79
0,"M","26-35","M",2,2,3,0
1,"M","26-35","M",2,2,3,78
0,"M","26-35","M",2,2,3,0
0,"F","26-35","S",2,4,2,0
1,"F","26-35","S",2,4,2,58
1,"M",">=56","S",2,3,2,129
0,"F","16-25","U",-1,1,-1,145
1,"F","26-35","U",-1,3,-1,59
0,"F","26-35","M",4,2,2,28.8
1,"M","26-35","M",3,2,2,78
1,"F","16-25","U",-1,-1,-1,158
1,"F","36-45","S",3,2,3,59
1,"F","36-45","S",3,2,3,69.9
1,"M","36-45","M",3,1,2,298
1,"M","26-35","M",2,4,2,0
1,"M","36-45","M",3,3,2,69
1,"F","36-45","M",3,3,3,39.9
1,"F","26-35","S",3,3,2,139
1,"F","26-35","M",3,2,2,78
1,"M","16-25","M",-1,3,3,299
0,"M","16-25","M",-1,3,3,0
0,"M","16-25","M",-1,3,3,0
1,"M","16-25","M",-1,3,3,57
1,"F","46-55","S",-1,2,3,69
0,"F","26-35","S",3,4,2,0
1,"M","26-35","S",3,4,3,93.5
1,"F","36-45","S",2,3,2,85
1,"F","26-35","S",3,1,3,330
1,"F","26-35","S",2,3,2,78
1,"F","16-25","S",2,1,2,245
0,"F","36-45","M",-1,5,-1,0
0,"F","36-45","M",-1,5,-1,0
1,"F","36-45","M",-1,5,-1,178
1,"F","36-45","M",-1,5,-1,89
1,"F","26-35","M",2,4,2,69
1,"F","26-35","M",2,4,2,69
0,"F","16-25","S",1,2,3,0
0,"F","16-25","S",3,2,2,59
1,"F","36-45","M",3,2,2,68
1,"M","26-35","M",3,1,3,179
1,"M","26-35","S",3,2,2,298
0,"M","36-45","M",3,1,2,0
1,"F",">=56","M",1,3,1,110
1,"F","16-25","S",4,3,2,78
1,"F","36-45","S",2,-1,1,255
0,"F","36-45","M",3,2,2,59
0,"F","16-25","S",-1,2,2,0
1,"F","16-25","S",3,-1,3,69.9
1,"M","16-25","S",3,-1,2,66
1,"F","36-45","M",3,2,2,149
1,"F","36-45","M",3,2,2,69
0,"M","26-35","S",3,-1,3,69
1,"M","16-25","S",4,2,2,79
0,"F","16-25","S",3,2,2,70
1,"F","36-45","S",-1,2,2,219
1,"F","26-35","M",2,1,1,0
0,"M","16-25","S",2,1,2,69
1,"M","36-45","M",-1,4,-1,75
0,"M","16-25","S",2,1,2,69
1,"F","16-25","S",3,1,3,97
0,"M","16-25","S",1,2,2,0
0,"F","16-25","S",3,2,3,145
1,"M","46-55","M",4,3,3,0
1,"F","16-25","U",-1,2,-1,58
1,"F","16-25","U",-1,2,-1,69.9
1,"F","36-45","M",3,1,2,79.9
1,"F","26-35","M",-1,2,4,170
1,"F","26-35","S",3,-1,2,149
1,"F","26-35","M",2,4,3,95
1,"F","26-35","S",3,2,2,79
1,"F","16-25","U",3,2,-1,98
1,"F","36-45","M",3,2,2,99
1,"F","26-35","M",3,2,2,78
1,"F","16-25","S",3,4,2,298
1,"F","36-45","S",3,3,2,150
0,"F","16-25","S",-1,2,-1,145
1,"F","26-35","S",2,-1,3,49
1,"F","26-35","M",3,3,2,89
0,"F","26-35","M",3,3,2,0
1,"F","16-25","U",-1,2,-1,79.9
1,"F","26-35","S",3,4,2,89
0,"M","36-45","M",4,-1,2,0
1,"F","26-35","M",3,2,2,109
1,"F","16-25","S",2,2,2,59
1,"F","36-45","M",4,3,2,69
1,"F","36-45","S",3,2,3,150
1,"F",">=56","M",3,-1,3,69.9
0,"F","26-35","U",-1,3,-1,0
1,"F","26-35","S",2,2,2,69
1,"F","36-45","M",2,4,3,159
1,"M","36-45","M",3,2,2,298
1,"F","26-35","M",2,4,2,59
1,"F","26-35","U",-1,1,-1,98
1,"M","16-25","S",3,1,3,79.9
1,"F","36-45","M",4,2,2,59
0,"M","26-35","M",4,1,2,0
1,"M","26-35","M",4,1,2,129
1,"F","16-25","S",2,3,2,89
1,"F","26-35","S",4,2,2,59.9
1,"F","26-35","S",3,3,2,99
1,"M","16-25","S",3,1,2,148
0,"F","16-25","M",3,2,2,0
1,"F","46-55","M",-1,4,4,78
1,"M","16-25","S",2,4,2,88
1,"F","16-25","S",2,2,2,336
1,"F","16-25","U",-1,4,-1,168
1,"F","36-45","M",3,3,2,245
1,"F","26-35","M",3,3,2,150
1,"F","36-45","S",2,4,3,78
1,"F","36-45","M",3,1,-1,199
1,"F","26-35","U",-1,4,-1,245
0,"M","16-25","S",2,1,2,0
1,"F","16-25","S",2,1,3,129
1,"F","36-45","U",-1,4,-1,97.5
0,"M","26-35","M",3,3,3,89
0,"F","36-45","S",1,3,3,0
0,"F","36-45","S",1,3,3,0
0,"F","26-35","S",3,1,2,0
1,"M","26-35","U",-1,1,-1,110
1,"F","16-25","S",3,3,3,78
1,"M","26-35","S",3,-1,2,19.9
0,"F","26-35","S",3,2,2,0
1,"F","26-35","S",2,4,2,99
1,"M","26-35","S",3,4,2,78
1,"F","16-25","S",3,1,2,79
1,"M","26-35","M",4,1,2,245
1,"M","26-35","M",3,1,2,59
1,"F","26-35","M",3,-1,2,49
1,"M","36-45","S",3,1,2,79
1,"F","16-25","S",3,2,2,79.9
1,"F","16-25","S",3,2,2,139
1,"F","26-35","S",3,2,2,188
1,"F","26-35","M",4,4,2,69.9
1,"F","16-25","M",3,3,2,109
0,"F","26-35","S",3,2,2,56
1,"F","26-35","S",4,1,2,245
1,"M","36-45","S",1,3,3,149
1,"M","26-35","S",2,4,2,89
1,"F",">=56","M",4,1,2,0
1,"F","36-45","M",3,2,2,69
1,"F","36-45","M",3,2,2,12
1,"F","36-45","M",-1,4,4,110
1,"F","26-35","S",3,1,2,119
0,"F","16-25","M",-1,2,3,0
0,"M","36-45","M",4,1,2,0
1,"F","26-35","S",3,2,2,159
1,"M","36-45","M",4,1,2,178
1,"M","26-35","M",3,2,2,298
1,"F","26-35","S",3,4,2,69
1,"F","26-35","S",3,4,2,69
1,"F","26-35","M",4,2,2,139.9
1,"F","46-55","M",3,1,2,78
0,"F","26-35","M",3,-1,2,89
0,"F","26-35","M",3,-1,2,129
0,"M","26-35","S",3,2,2,0
1,"F","16-25","S",3,1,3,61
1,"F","26-35","S",-1,4,3,49
0,"F","26-35","M",3,2,2,0
1,"F","26-35","M",3,2,2,298
1,"F","26-35","M",3,2,3,59.9
0,"F","26-35","M",3,2,2,250
1,"F","16-25","S",2,1,2,102
1,"F","16-25","S",2,1,2,120
1,"F",">=56","M",2,1,3,150
1,"F","16-25","S",3,2,2,179
1,"F","16-25","M",3,2,2,180
1,"M","26-35","M",4,1,2,69.9
1,"F","26-35","M",3,1,3,150
0,"M","26-35","S",3,2,3,0
1,"F","16-25","S",3,3,2,59.9
1,"F","26-35","S",3,1,2,148
1,"F","26-35","S",3,1,2,298
0,"F","26-35","S",3,2,2,145
1,"F","26-35","S",3,-1,3,69.9
1,"F","26-35","S",3,-1,3,139
1,"F","16-25","U",-1,1,-1,150
1,"M","46-55","M",4,2,2,129
1,"F","26-35","S",-1,2,3,78
1,"F","26-35","M",3,1,2,250
1,"M","16-25","U",-1,2,-1,59
1,"M","16-25","U",-1,2,-1,59
1,"F","26-35","M",3,1,2,336
1,"F","16-25","U",-1,3,-1,69.9
1,"F","26-35","M",3,3,2,49
1,"F","26-35","M",3,3,1,78
0,"F","26-35","M",3,3,1,0
0,"F","26-35","M",3,3,1,0
1,"F","16-25","S",3,4,3,59
0,"F","26-35","M",3,3,3,52
1,"F",">=56","M",3,2,3,99
1,"F","46-55","M",3,1,2,129
0,"F","46-55","M",3,1,2,0
0,"M","26-35","M",3,4,1,135
1,"F","26-35","S",1,1,3,200
1,"F","26-35","S",3,1,2,79
1,"F","26-35","S",3,2,2,129
0,"F","26-35","S",3,2,2,0
1,"F","16-25","S",1,5,2,69
1,"F","16-25","M",2,-1,2,69
1,"M","16-25","S",-1,1,2,250
0,"M","16-25","S",-1,1,2,0
1,"F","26-35","S",-1,2,2,159
1,"F","16-25","S",2,3,2,78
1,"F","46-55","M",4,2,-1,37
0,"F","16-25","S",2,-1,3,19
0,"F","16-25","S",3,1,2,78
1,"F","16-25","S",3,1,2,298
1,"M","26-35","M",4,2,2,298
1,"F","16-25","U",-1,2,-1,139
1,"F","26-35","M",3,2,2,94.9
1,"F","16-25","S",3,4,2,89
1,"F","26-35","S",1,3,2,89
1,"F","26-35","S",1,3,2,138
1,"F","26-35","U",-1,4,-1,59
1,"F","26-35","S",3,3,3,129
1,"F","26-35","S",3,3,3,69
1,"F","26-35","S",3,4,3,265
0,"M","16-25","S",2,1,3,0
0,"F","16-25","S",3,-1,2,0
1,"F","16-25","S",3,1,2,139
0,"F","26-35","M",-1,-1,2,21.9
1,"F","26-35","M",4,1,2,178
0,"F","26-35","M",4,1,2,0
0,"F","26-35","M",4,1,2,129
0,"F","16-25","S",3,3,2,78
1,"M","26-35","S",4,1,2,148
0,"F","16-25","S",2,2,2,0
1,"M","26-35","M",-1,1,3,68
1,"M","16-25","S",-1,2,4,150
1,"F","26-35","S",3,1,2,118
1,"F","36-45","M",4,1,2,191
0,"F","16-25","M",-1,2,3,78
1,"F","26-35","S",2,1,2,129
0,"F","26-35","S",2,1,2,0
1,"F","26-35","S",2,1,2,49
0,"F","36-45","M",2,-1,3,0
1,"F","36-45","M",2,-1,3,99
0,"M","16-25","S",2,3,2,0
1,"M","16-25","S",2,3,2,138
0,"F","16-25","S",3,1,3,0
1,"M","36-45","M",3,2,2,78
1,"F","16-25","U",-1,3,-1,49
1,"M","26-35","S",3,3,3,219
0,"F","16-25","S",3,-1,2,0
1,"F","16-25","U",-1,3,-1,78
0,"F","26-35","M",3,2,3,0
1,"F","26-35","M",3,2,3,198
0,"F","26-35","S",3,2,2,0
0,"F",">=56","M",3,2,2,0
0,"F",">=56","M",3,2,2,0
1,"M","16-25","U",-1,2,-1,49
1,"F","26-35","S",-1,2,3,78
1,"M","36-45","S",3,1,2,298
1,"M","36-45","S",3,1,2,178
1,"F","36-45","M",3,3,2,298
1,"F","26-35","M",3,2,2,138
0,"F","36-45","M",2,2,2,0
1,"F","36-45","M",2,2,2,99
1,"F","16-25","S",2,3,2,66
0,"M","26-35","S",4,2,3,0
1,"F","26-35","M",3,1,2,78
1,"F","26-35","M",3,1,2,298
1,"F","36-45","S",3,4,2,209
1,"F","16-25","S",2,1,2,59.9
1,"M","26-35","M",2,2,3,129
0,"M","26-35","M",2,2,3,0
1,"F","16-25","M",3,3,2,79
1,"F","36-45","M",-1,2,-1,69
0,"F","16-25","S",-1,4,2,139
1,"M","16-25","S",4,2,2,78
1,"F","36-45","M",4,2,2,69
0,"M","16-25","S",2,4,2,105
1,"F","26-35","S",3,1,2,59.9
1,"F","26-35","M",3,1,2,299
1,"F","26-35","M",3,3,2,180
1,"M","36-45","M",-1,2,3,138
1,"M","16-25","S",4,-1,2,139
1,"F","36-45","S",3,4,3,119
1,"F","26-35","S",2,3,3,79
1,"M","16-25","S",2,3,2,48
0,"F","36-45","M",4,2,2,169
0,"F","36-45","M",4,2,2,98
1,"F","26-35","M",3,2,2,85
0,"M","16-25","U",2,2,-1,0
1,"F","26-35","S",3,2,2,245
1,"F","36-45","M",2,2,2,168
1,"F","26-35","S",3,-1,2,149
1,"F","16-25","U",2,4,-1,98
0,"F","36-45","S",3,2,3,68
0,"M","26-35","S",3,2,2,0
1,"F","16-25","S",2,2,3,79
1,"F","36-45","M",4,3,3,69
1,"M","26-35","S",3,2,2,79.9
1,"F","16-25","S",3,2,3,191
1,"M","36-45","M",4,1,2,150
1,"M","36-45","M",4,1,2,149
1,"M","36-45","M",4,1,2,170
1,"M","36-45","M",4,1,2,298
1,"M","36-45","M",4,1,2,178
1,"F","16-25","S",-1,3,-1,170
1,"F","36-45","M",4,1,3,59
1,"M","46-55","M",2,1,2,149
1,"M",">=56","M",4,2,2,79
1,"M","16-25","M",3,2,3,89
1,"M","26-35","M",4,2,2,89
1,"F","36-45","M",3,2,2,79.9
1,"F","26-35","M",3,4,2,79
0,"F","26-35","M",3,4,2,0
0,"M","26-35","S",3,3,2,0
0,"F","26-35","S",1,4,2,59
1,"F","36-45","S",3,3,2,99.9
1,"F","36-45","S",3,3,2,59.9
1,"F","36-45","S",3,3,2,139.9
1,"F","26-35","M",2,-1,3,220
1,"F","16-25","S",3,1,2,59.9
1,"F",">=56","M",3,2,2,79
1,"F","26-35","S",4,1,2,298
0,"F","26-35","S",4,1,2,0
1,"M","16-25","S",1,2,3,79
0,"M","16-25","S",1,2,3,0
1,"F","36-45","M",3,2,3,79
0,"F","16-25","S",-1,3,-1,65
1,"M","26-35","S",2,3,3,119
1,"F","16-25","M",-1,3,4,110
1,"F","26-35","M",3,2,2,65
0,"F","26-35","M",3,2,2,0
1,"F","26-35","M",3,1,2,59.9
1,"F","26-35","M",2,3,2,99
0,"F","26-35","M",2,3,2,0
1,"F","16-25","S",-1,3,3,59.9
1,"F","26-35","S",3,4,2,188
1,"F","36-45","M",4,3,2,65
1,"F","36-45","M",4,3,2,65
1,"F","36-45","M",4,3,2,65
0,"F","26-35","S",3,3,3,49
1,"F","26-35","S",3,2,2,79
1,"F","16-25","S",3,1,3,19.9
1,"F","16-25","M",3,1,2,59.9
1,"F","26-35","S",3,1,2,79
1,"F","36-45","S",4,1,2,106
1,"M","26-35","M",1,3,2,199
1,"F","16-25","S",3,3,3,299
1,"M","16-25","S",3,4,3,118
1,"F","16-25","S",-1,3,3,65
1,"F","46-55","S",2,4,2,92
1,"F","26-35","S",3,2,3,170
1,"F","36-45","S",2,1,3,78
1,"F","26-35","S",3,2,2,178
1,"F","26-35","S",3,2,2,79.9
1,"F","16-25","S",3,2,2,59.9
1,"M","26-35","M",3,2,3,99.9
1,"M","16-25","S",3,3,2,399
0,"M","16-25","S",3,3,2,0
1,"F","36-45","S",4,1,2,79.9
0,"F","26-35","S",3,2,2,145
1,"F","26-35","M",4,1,2,170
1,"F","26-35","M",4,1,2,150
1,"F","26-35","M",4,1,2,170
1,"F","26-35","M",4,1,2,170
1,"F","26-35","M",4,1,2,170
1,"F","26-35","M",4,1,2,150
1,"F","26-35","M",4,1,2,170
1,"F","26-35","M",4,1,2,170
1,"F","26-35","M",4,1,2,170
1,"F","46-55","U",-1,2,-1,80
0,"M","26-35","M",3,2,3,209
1,"F","26-35","S",2,3,3,85
0,"F","26-35","M",2,4,3,0
1,"M","16-25","S",3,2,3,325
1,"F","26-35","M",3,1,2,208
1,"F","36-45","M",3,1,2,329
1,"F","36-45","M",4,1,3,109
1,"F","36-45","M",4,1,3,109
1,"F","36-45","M",4,1,3,139
1,"F","26-35","S",2,1,3,79
1,"F","36-45","S",4,4,3,59.9
1,"F","36-45","S",4,4,3,89
1,"F","26-35","M",3,2,3,238
1,"F","36-45","S",3,1,3,59
1,"F","26-35","M",4,1,2,298
1,"F","26-35","M",4,1,2,178
1,"F","26-35","M",4,1,2,178
1,"F","16-25","M",3,2,2,59.9
0,"M","16-25","U",-1,1,-1,99.9
1,"F","26-35","S",4,1,2,148
1,"M","16-25","S",2,3,2,59
1,"F","26-35","U",-1,4,-1,76
1,"F","36-45","M",4,4,2,0
1,"F","16-25","S",2,2,2,298
1,"F","26-35","S",3,2,3,149
1,"M","36-45","M",3,1,2,298
0,"F","26-35","M",2,4,2,0
