"TARGET","GENDER","MARRIAGE","CREDIT_LIMIT","AGE"
"NOT_PAID",1,2,280000,36
"PAID",1,1,270000,38
"NOT_PAID",1,2,10000,46
"PAID",1,3,50000,37
"PAID",1,1,1e+05,33
"NOT_PAID",1,2,190000,32
"PAID",1,2,240000,33
"PAID",1,1,220000,33
"PAID",1,1,5e+05,42
"NOT_PAID",1,2,3e+05,32
"PAID",1,2,5e+05,30
"PAID",1,2,2e+05,30
"PAID",1,2,260000,31
"PAID",1,2,160000,31
"PAID",1,2,340000,31
"PAID",1,2,5e+05,32
"PAID",1,1,310000,32
"PAID",1,1,360000,30
"NOT_PAID",1,1,110000,36
"PAID",1,1,390000,36
"PAID",1,2,140000,31
"PAID",1,2,30000,32
"PAID",1,2,2e+05,33
"PAID",1,2,110000,40
"NOT_PAID",1,1,20000,35
"NOT_PAID",1,1,210000,41
"PAID",1,1,380000,42
"PAID",1,1,70000,42
"PAID",1,2,20000,32
"PAID",1,2,260000,32
"PAID",1,1,2e+05,46
"NOT_PAID",1,2,190000,36
"PAID",1,2,50000,42
"PAID",1,2,20000,35
"PAID",1,1,4e+05,49
"PAID",1,1,280000,49
"NOT_PAID",1,1,60000,38
"PAID",1,1,250000,47
"PAID",1,2,4e+05,41
"PAID",1,1,180000,46
"PAID",1,1,50000,45
"PAID",1,2,220000,39
"PAID",1,1,50000,35
"PAID",1,2,20000,61
"PAID",1,1,1e+05,44
"PAID",1,1,5e+05,44
"PAID",1,2,120000,38
"PAID",1,1,360000,37
"PAID",1,1,440000,48
"PAID",1,2,240000,30
"PAID",1,1,2e+05,45
"PAID",1,1,50000,46
"NOT_PAID",1,1,260000,44
"NOT_PAID",1,1,3e+05,35
"PAID",1,1,130000,37
"NOT_PAID",1,2,50000,48
"PAID",1,2,20000,36
"PAID",1,1,20000,36
"PAID",1,1,50000,45
"NOT_PAID",1,2,70000,39
"PAID",1,1,70000,45
"PAID",1,2,450000,38
"PAID",1,1,70000,40
"PAID",1,2,120000,45
"PAID",1,2,80000,33
"NOT_PAID",1,2,20000,40
"PAID",1,1,230000,42
"PAID",1,2,480000,49
"PAID",1,1,490000,42
"PAID",1,1,310000,42
"PAID",1,2,1e+05,33
"PAID",1,2,260000,39
"PAID",1,1,360000,43
"PAID",1,2,5e+05,48
"PAID",1,2,160000,34
"PAID",1,2,360000,34
"PAID",1,1,320000,36
"PAID",1,1,210000,42
"PAID",1,1,140000,41
"NOT_PAID",1,2,20000,39
"NOT_PAID",1,3,3e+05,50
"PAID",1,1,130000,50
"PAID",1,1,2e+05,50
"NOT_PAID",1,2,120000,51
"PAID",1,3,50000,52
"PAID",1,1,180000,51
"NOT_PAID",1,1,230000,53
"PAID",1,1,10000,50
"NOT_PAID",1,1,20000,49
"PAID",1,2,2e+05,48
"PAID",1,1,360000,49
"PAID",1,1,210000,53
"NOT_PAID",1,1,80000,53
"PAID",1,2,60000,51
"PAID",1,1,1e+05,56
"PAID",1,1,20000,62
"NOT_PAID",1,1,50000,54
"PAID",1,1,3e+05,56
"PAID",1,1,140000,50
"PAID",1,1,120000,59
"PAID",1,1,4e+05,57
"PAID",1,2,50000,58
"PAID",1,1,90000,56
"PAID",1,1,60000,57
"PAID",1,1,260000,51
"PAID",1,1,80000,52
"PAID",1,1,160000,55
"PAID",1,2,10000,51
"NOT_PAID",1,1,190000,50
"PAID",1,1,160000,51
"PAID",1,2,20000,49
"PAID",1,1,3e+05,57
"PAID",1,1,440000,79
"PAID",1,1,50000,54
"PAID",1,1,350000,50
"PAID",1,1,60000,50
"NOT_PAID",1,1,50000,47
"NOT_PAID",1,2,30000,52
"PAID",1,2,150000,52
"NOT_PAID",1,1,1e+05,60
"PAID",1,1,350000,55
"PAID",1,1,80000,52
"PAID",1,1,80000,55
"NOT_PAID",1,1,10000,54
"NOT_PAID",1,1,210000,66
"PAID",1,1,5e+05,62
"NOT_PAID",1,1,20000,61
"PAID",1,2,330000,54
"PAID",1,1,250000,58
"PAID",1,1,420000,54
"NOT_PAID",1,1,90000,53
"PAID",1,2,180000,52
"PAID",1,1,50000,51
"NOT_PAID",1,1,2e+05,53
"PAID",1,1,1e+05,63
"PAID",1,1,150000,55
"PAID",1,1,360000,62
"PAID",1,2,50000,57
"PAID",1,3,30000,58
"PAID",1,1,330000,56
"NOT_PAID",1,3,70000,47
"PAID",1,1,420000,51
"PAID",1,1,130000,51
"PAID",1,1,2e+05,55
"NOT_PAID",1,1,180000,58
"NOT_PAID",1,1,170000,59
"PAID",1,1,190000,54
"PAID",1,1,2e+05,54
"NOT_PAID",1,1,30000,54
"PAID",1,1,460000,55
"PAID",1,1,190000,54
"PAID",1,2,10000,54
"PAID",1,1,90000,57
"PAID",1,1,440000,54
"PAID",1,1,480000,58
"PAID",1,1,360000,56
"PAID",1,1,5e+05,69
"PAID",2,1,30000,28
"NOT_PAID",2,1,80000,33
"NOT_PAID",1,1,2e+05,66
"PAID",1,1,350000,57
"PAID",1,1,150000,55
"NOT_PAID",1,2,360000,54
"NOT_PAID",2,1,20000,31
"PAID",2,1,310000,47
"PAID",2,2,2e+05,31
"PAID",2,1,210000,40
"PAID",2,1,30000,47
"PAID",2,2,110000,31
"PAID",2,2,50000,27
"NOT_PAID",2,2,50000,26
"PAID",2,1,50000,33
"PAID",2,2,20000,23
"PAID",2,0,230000,30
"PAID",2,2,80000,32
"PAID",2,1,150000,53
"PAID",2,1,240000,28
"PAID",2,1,450000,36
"NOT_PAID",2,2,180000,24
"PAID",2,2,30000,22
"NOT_PAID",2,1,50000,22
"PAID",2,1,20000,31
"PAID",2,2,150000,25
"NOT_PAID",2,1,20000,29
"NOT_PAID",2,1,40000,25
"PAID",2,1,180000,30
"PAID",2,2,80000,29
"PAID",2,2,50000,24
"PAID",2,2,480000,32
"PAID",2,2,20000,23
"PAID",2,2,150000,24
"PAID",2,2,20000,22
"PAID",2,2,360000,29
"NOT_PAID",2,2,2e+05,33
"PAID",2,2,20000,28
"PAID",2,2,50000,23
"NOT_PAID",2,2,70000,23
"PAID",2,2,120000,23
"PAID",2,1,50000,46
"PAID",2,1,310000,36
"PAID",2,2,60000,24
"PAID",2,2,20000,22
"NOT_PAID",2,2,20000,22
"NOT_PAID",2,2,50000,22
"PAID",2,2,80000,22
"PAID",2,2,20000,22
"NOT_PAID",2,2,20000,22
"PAID",2,1,10000,23
"PAID",2,1,20000,21
"PAID",2,2,20000,21
"PAID",2,2,30000,22
"PAID",2,2,20000,21
"PAID",2,2,20000,22
"PAID",2,2,20000,22
"PAID",2,2,50000,22
"PAID",2,2,50000,23
"NOT_PAID",2,2,50000,23
"NOT_PAID",2,2,20000,22
"NOT_PAID",2,2,20000,22
"PAID",2,2,80000,23
"PAID",2,2,80000,23
"PAID",2,2,130000,23
"PAID",2,2,2e+05,24
"PAID",2,2,50000,24
"PAID",2,2,20000,22
"NOT_PAID",2,2,20000,22
"NOT_PAID",2,2,50000,22
"PAID",2,2,60000,23
"PAID",2,2,130000,22
"NOT_PAID",2,2,80000,22
"PAID",2,2,170000,34
"PAID",2,2,90000,23
"PAID",2,1,20000,23
"PAID",2,2,20000,23
"PAID",2,2,80000,23
"NOT_PAID",2,2,30000,22
"PAID",2,2,30000,22
"NOT_PAID",2,1,30000,23
"PAID",2,2,150000,23
"NOT_PAID",2,2,50000,23
"PAID",2,2,80000,23
"NOT_PAID",2,2,30000,23
"NOT_PAID",2,2,60000,23
"PAID",2,2,1e+05,23
"PAID",2,2,140000,23
"PAID",2,2,140000,23
"PAID",2,1,70000,23
"PAID",2,2,70000,22
"NOT_PAID",2,1,30000,28
"NOT_PAID",2,2,50000,22
"NOT_PAID",2,2,50000,22
"PAID",2,1,30000,22
"NOT_PAID",2,2,30000,23
"PAID",2,2,30000,24
"PAID",2,2,20000,25
"PAID",2,2,60000,23
"PAID",2,2,2e+05,23
"NOT_PAID",2,2,80000,23
"PAID",2,2,170000,23
"NOT_PAID",2,2,230000,24
"NOT_PAID",2,2,90000,24
"NOT_PAID",2,2,290000,24
"PAID",2,2,60000,24
"NOT_PAID",2,2,20000,24
"PAID",2,1,50000,23
"PAID",2,2,210000,23
"PAID",2,2,290000,29
"PAID",2,2,90000,23
"PAID",2,2,50000,23
"PAID",2,2,50000,23
"PAID",2,2,20000,24
"PAID",2,2,360000,23
"PAID",2,2,230000,23
"PAID",2,2,30000,24
"PAID",2,2,30000,23
"PAID",2,2,70000,23
"NOT_PAID",2,2,20000,25
"PAID",2,2,80000,25
"PAID",2,2,80000,24
"PAID",2,2,50000,25
"PAID",2,2,30000,22
"PAID",2,2,30000,22
"PAID",2,2,70000,22
"PAID",2,2,30000,24
"PAID",2,1,110000,24
"PAID",2,2,160000,24
"NOT_PAID",2,2,30000,22
"NOT_PAID",2,2,40000,24
"NOT_PAID",2,2,160000,25
"NOT_PAID",2,2,50000,23
"NOT_PAID",2,2,160000,23
"PAID",2,2,30000,22
"PAID",2,2,70000,23
"PAID",2,1,150000,24
"PAID",2,1,50000,24
"PAID",2,1,80000,24
"NOT_PAID",2,2,50000,24
"PAID",2,2,50000,24
"PAID",2,1,30000,25
"PAID",2,1,250000,27
"PAID",2,1,70000,23
"PAID",2,2,150000,23
"PAID",2,2,320000,25
"PAID",2,2,80000,25
"NOT_PAID",2,2,30000,26
"PAID",2,2,50000,23
"PAID",2,2,30000,23
"PAID",2,2,20000,23
"NOT_PAID",2,1,2e+05,25
"NOT_PAID",2,2,20000,22
"NOT_PAID",2,2,1e+05,24
"NOT_PAID",2,2,20000,26
"PAID",2,2,130000,24
"PAID",2,2,50000,24
"NOT_PAID",2,1,2e+05,25
"NOT_PAID",2,1,20000,25
"PAID",2,1,20000,26
"PAID",2,2,1e+05,26
"PAID",2,2,170000,24
"PAID",2,2,80000,22
"NOT_PAID",2,2,130000,26
"NOT_PAID",2,1,50000,26
"PAID",2,2,280000,26
"PAID",2,2,130000,27
"PAID",2,1,150000,27
"PAID",2,2,130000,23
"PAID",2,2,30000,23
"PAID",2,2,50000,23
"PAID",2,2,120000,24
"PAID",2,2,30000,24
"PAID",2,2,80000,25
"PAID",2,2,80000,23
"NOT_PAID",2,2,20000,23
"PAID",2,1,80000,23
"PAID",2,1,30000,27
"PAID",2,2,120000,26
"PAID",2,2,110000,26
"PAID",2,2,70000,25
"PAID",2,2,3e+05,25
"PAID",2,2,160000,25
"PAID",2,2,150000,25
"NOT_PAID",2,1,210000,47
"PAID",2,2,20000,26
"PAID",2,2,240000,26
"PAID",2,2,60000,25
"PAID",2,2,20000,25
"PAID",2,2,130000,25
"PAID",2,1,330000,25
"NOT_PAID",2,1,50000,25
"PAID",2,2,110000,24
"PAID",2,1,50000,24
"PAID",2,2,90000,24
"PAID",2,2,130000,26
"PAID",2,1,150000,26
"PAID",2,2,140000,27
"PAID",2,2,150000,24
"NOT_PAID",2,2,50000,26
"NOT_PAID",2,2,40000,26
"PAID",2,2,170000,27
"PAID",2,2,60000,24
"PAID",2,2,2e+05,25
"PAID",2,2,80000,25
"PAID",2,2,1e+05,25
"PAID",2,2,170000,25
"PAID",2,2,140000,26
"PAID",2,2,90000,26
"PAID",2,1,70000,26
"PAID",2,2,120000,26
"PAID",2,1,60000,26
"PAID",2,2,150000,26
"PAID",2,1,50000,24
"PAID",2,1,80000,26
"PAID",2,2,310000,27
"PAID",2,2,50000,23
"NOT_PAID",2,1,20000,23
"NOT_PAID",2,2,80000,24
"PAID",2,2,180000,25
"PAID",2,1,50000,23
"NOT_PAID",2,2,70000,22
"PAID",2,1,20000,25
"NOT_PAID",2,1,60000,24
"PAID",2,2,30000,25
"NOT_PAID",2,2,20000,24
"PAID",2,2,280000,25
"PAID",2,2,30000,25
"NOT_PAID",2,2,40000,26
"PAID",2,2,130000,25
"PAID",2,2,90000,25
"PAID",2,2,260000,25
"NOT_PAID",2,2,1e+05,26
"NOT_PAID",2,2,50000,24
"PAID",2,2,190000,24
"PAID",2,2,70000,22
"PAID",2,1,50000,26
"PAID",2,2,40000,26
"PAID",2,2,2e+05,26
"PAID",2,2,1e+05,26
"PAID",2,2,220000,26
"PAID",2,1,2e+05,27
"PAID",2,1,50000,27
"PAID",2,2,360000,27
"PAID",2,2,170000,25
"PAID",2,0,250000,26
"PAID",2,2,80000,26
"PAID",2,2,110000,23
"PAID",2,2,20000,23
"NOT_PAID",2,1,20000,25
"PAID",2,2,60000,24
"PAID",2,2,170000,24
"PAID",2,2,150000,24
"PAID",2,2,210000,24
"PAID",2,2,230000,25
"PAID",2,2,160000,25
"PAID",2,2,150000,25
"PAID",2,2,210000,26
"PAID",2,2,3e+05,28
"PAID",2,2,340000,27
"NOT_PAID",2,2,150000,24
"PAID",2,2,50000,25
"NOT_PAID",2,2,160000,27
"NOT_PAID",2,2,50000,25
"NOT_PAID",2,2,70000,25
"PAID",2,1,120000,25
"PAID",2,2,2e+05,25
"PAID",2,2,50000,25
"PAID",2,2,310000,26
"PAID",2,2,50000,24
"PAID",2,2,3e+05,24
"PAID",2,2,160000,25
"PAID",2,2,90000,25
"PAID",2,1,160000,25
"PAID",2,2,5e+05,25
"PAID",2,2,390000,26
"PAID",2,2,320000,26
"PAID",2,2,50000,26
"PAID",2,2,2e+05,27
"PAID",2,2,90000,27
"PAID",2,2,360000,27
"PAID",2,2,180000,27
"PAID",2,2,60000,24
"NOT_PAID",2,2,250000,24
"PAID",2,2,20000,25
"PAID",2,2,10000,24
"PAID",2,2,110000,24
"PAID",2,2,150000,25
"PAID",2,2,160000,25
"PAID",2,2,30000,25
"PAID",2,2,30000,24
"PAID",2,1,280000,26
"PAID",2,2,120000,28
"PAID",2,1,360000,27
"PAID",2,1,80000,27
"PAID",2,2,310000,27
"PAID",2,1,80000,27
"PAID",2,2,180000,28
"PAID",2,2,130000,26
"PAID",2,1,70000,24
"PAID",2,2,4e+05,24
"NOT_PAID",2,2,20000,22
"PAID",2,2,30000,23
"PAID",2,2,80000,25
"PAID",2,2,150000,26
"PAID",2,2,20000,24
"PAID",2,2,20000,25
"PAID",2,2,150000,26
"PAID",2,2,60000,27
"PAID",2,2,320000,27
"PAID",2,2,80000,27
"PAID",2,2,130000,25
"PAID",2,1,4e+05,24
"PAID",2,2,20000,25
"PAID",2,2,60000,24
"PAID",2,2,80000,24
"NOT_PAID",2,1,50000,24
"PAID",2,2,20000,25
"PAID",2,1,1e+05,25
"NOT_PAID",2,2,80000,25
"NOT_PAID",2,2,140000,25
"PAID",2,2,110000,25
"PAID",2,2,350000,27
"PAID",2,2,60000,27
"NOT_PAID",2,2,50000,24
"PAID",2,2,210000,26
"PAID",2,2,50000,25
"PAID",2,1,80000,25
"NOT_PAID",2,2,30000,26
"PAID",2,2,150000,26
"PAID",2,2,20000,26
"PAID",2,2,270000,26
"NOT_PAID",2,2,50000,27
"PAID",2,2,380000,27
"PAID",2,2,60000,28
"NOT_PAID",2,2,50000,26
"PAID",2,1,120000,26
"PAID",2,2,260000,26
"PAID",2,2,190000,26
"PAID",2,2,50000,26
"PAID",2,2,80000,26
"NOT_PAID",2,2,110000,26
"PAID",2,2,50000,26
"PAID",2,2,150000,27
"NOT_PAID",2,1,50000,27
"PAID",2,2,80000,25
"PAID",2,2,20000,24
"PAID",2,2,2e+05,24
"PAID",2,2,80000,25
"NOT_PAID",2,2,70000,25
"PAID",2,2,280000,26
"PAID",2,2,160000,26
"PAID",2,2,90000,26
"PAID",2,2,2e+05,27
"PAID",2,2,150000,28
"PAID",2,2,80000,27
"PAID",2,2,390000,28
"PAID",2,1,190000,28
"PAID",2,2,240000,28
"PAID",2,2,2e+05,29
"PAID",2,1,130000,29
"PAID",2,1,1e+05,29
"PAID",2,2,190000,29
"PAID",2,2,90000,29
"NOT_PAID",2,1,20000,27
"PAID",2,2,90000,26
"PAID",2,2,90000,26
"PAID",2,2,80000,27
"PAID",2,1,40000,28
"PAID",2,1,50000,22
"PAID",2,2,150000,25
"PAID",2,2,2e+05,27
"PAID",2,1,20000,27
"PAID",2,2,160000,27
"PAID",2,2,80000,28
"PAID",2,2,30000,22
"PAID",2,2,50000,23
"PAID",2,1,310000,25
"NOT_PAID",2,2,50000,26
"PAID",2,2,2e+05,26
"NOT_PAID",2,2,20000,22
"PAID",2,1,30000,22
"NOT_PAID",2,2,20000,23
"PAID",2,2,50000,22
"PAID",2,2,230000,28
"PAID",2,2,130000,29
"PAID",2,2,5e+05,29
"PAID",2,1,2e+05,29
"PAID",2,2,110000,29
"PAID",2,1,230000,30
"PAID",2,1,80000,30
"NOT_PAID",2,2,20000,27
"NOT_PAID",2,2,120000,27
"PAID",2,2,2e+05,27
"PAID",2,1,70000,28
"PAID",2,2,230000,28
"PAID",2,1,60000,28
"PAID",2,2,60000,28
"NOT_PAID",2,1,360000,28
"PAID",2,2,1e+05,25
"PAID",2,2,240000,25
"PAID",2,2,130000,25
"NOT_PAID",2,3,130000,25
"PAID",2,2,50000,25
"NOT_PAID",2,1,150000,26
"NOT_PAID",2,2,3e+05,28
"PAID",2,2,2e+05,28
"PAID",2,2,320000,28
"PAID",2,2,160000,27
"PAID",2,2,210000,26
"NOT_PAID",2,2,70000,25
"PAID",2,2,250000,25
"PAID",2,2,130000,27
"PAID",2,2,30000,27
"PAID",2,2,210000,27
"NOT_PAID",2,2,170000,27
"PAID",2,1,1e+05,28
"PAID",2,1,50000,28
"PAID",2,2,130000,27
"NOT_PAID",2,2,30000,26
"PAID",2,2,130000,30
"PAID",2,2,70000,26
"PAID",2,2,210000,26
"PAID",2,2,170000,25
"PAID",2,2,420000,28
"PAID",2,1,80000,26
"PAID",2,2,150000,26
"PAID",2,2,2e+05,26
"NOT_PAID",2,2,70000,26
"NOT_PAID",2,2,90000,26
"PAID",2,1,130000,27
"PAID",2,2,360000,28
"PAID",2,2,260000,28
"PAID",2,2,160000,28
"PAID",2,1,20000,28
"NOT_PAID",2,1,140000,28
"PAID",2,2,2e+05,29
"PAID",2,1,2e+05,29
"PAID",2,2,120000,28
"PAID",2,2,210000,29
"NOT_PAID",2,1,50000,23
"NOT_PAID",2,2,80000,23
"PAID",2,2,60000,23
"PAID",2,1,50000,24
"PAID",2,2,50000,25
"PAID",2,2,70000,25
"NOT_PAID",2,2,80000,25
"NOT_PAID",2,1,50000,25
"NOT_PAID",2,2,30000,25
"PAID",2,2,3e+05,26
"PAID",2,2,240000,26
"PAID",2,2,140000,26
"PAID",2,2,30000,27
"PAID",2,1,70000,29
"PAID",2,2,220000,29
"PAID",2,2,230000,29
"PAID",2,1,20000,29
"PAID",2,2,130000,25
"NOT_PAID",2,2,60000,26
"PAID",2,2,2e+05,26
"PAID",2,2,310000,26
"PAID",2,2,240000,26
"PAID",2,2,2e+05,26
"PAID",2,2,440000,27
"PAID",2,2,180000,27
"PAID",2,2,3e+05,29
"PAID",2,2,160000,30
"PAID",2,2,160000,30
"PAID",2,2,230000,30
"NOT_PAID",2,1,160000,30
"PAID",2,2,2e+05,28
"PAID",2,2,240000,29
"PAID",2,2,420000,29
"PAID",2,2,210000,30
"PAID",2,2,220000,28
"PAID",2,1,2e+05,28
"PAID",2,2,230000,28
"PAID",2,2,250000,28
"PAID",2,1,80000,28
"PAID",2,1,80000,26
"NOT_PAID",2,1,50000,26
"NOT_PAID",2,2,20000,26
"NOT_PAID",2,1,60000,27
"NOT_PAID",2,2,50000,27
"PAID",2,2,310000,28
"PAID",2,2,140000,29
"PAID",2,2,220000,27
"PAID",2,2,130000,27
"PAID",2,2,3e+05,29
"PAID",2,2,140000,28
"PAID",2,2,4e+05,29
"PAID",2,1,2e+05,30
"PAID",2,2,150000,29
"PAID",2,2,420000,27
"PAID",2,2,230000,26
"PAID",2,2,210000,27
"PAID",2,2,120000,27
"PAID",2,2,50000,28
"PAID",2,2,2e+05,28
"PAID",2,2,180000,28
"PAID",2,1,30000,28
"NOT_PAID",2,2,110000,29
"PAID",2,1,50000,29
"PAID",2,2,120000,29
"PAID",2,2,230000,29
"NOT_PAID",2,1,80000,29
"PAID",2,2,320000,29
"PAID",2,1,50000,29
"PAID",2,1,110000,29
"PAID",2,2,150000,25
"PAID",2,2,30000,26
"PAID",2,2,80000,26
"PAID",2,2,150000,26
"PAID",2,2,270000,26
"PAID",2,2,160000,26
"PAID",2,2,150000,29
"PAID",2,2,170000,31
"PAID",2,1,70000,31
"PAID",2,2,210000,31
"PAID",2,2,50000,30
"PAID",2,2,70000,27
"PAID",2,2,180000,28
"NOT_PAID",2,2,260000,27
"PAID",2,1,50000,27
"PAID",2,2,140000,27
"NOT_PAID",2,1,1e+05,30
"PAID",2,2,420000,29
"PAID",2,2,3e+05,30
"NOT_PAID",2,2,30000,25
"PAID",2,1,150000,26
"PAID",2,1,180000,26
"NOT_PAID",2,2,330000,26
"PAID",2,2,360000,26
"NOT_PAID",2,2,210000,27
"PAID",2,2,90000,27
"NOT_PAID",2,1,250000,28
"PAID",2,2,80000,24
"PAID",2,2,290000,27
"PAID",2,2,280000,29
"PAID",2,1,340000,29
"PAID",2,2,120000,29
"PAID",2,2,110000,31
"PAID",2,2,30000,22
"PAID",2,2,70000,24
"PAID",2,1,20000,24
"PAID",2,2,80000,25
"NOT_PAID",2,1,120000,25
"PAID",2,2,5e+05,26
"PAID",2,2,320000,27
"PAID",2,2,150000,27
"NOT_PAID",2,2,190000,27
"PAID",2,1,130000,29
"PAID",2,1,70000,34
"PAID",2,2,350000,30
"NOT_PAID",2,2,210000,27
"NOT_PAID",2,1,120000,27
"PAID",2,1,130000,28
"PAID",2,2,170000,27
"PAID",2,1,1e+05,30
"PAID",2,2,2e+05,28
"PAID",2,2,270000,28
"NOT_PAID",2,1,30000,30
"PAID",2,2,160000,24
"PAID",2,1,80000,26
"PAID",2,2,310000,26
"PAID",2,2,20000,23
"NOT_PAID",2,2,80000,27
"PAID",2,2,180000,28
"PAID",2,2,80000,29
"PAID",2,2,140000,28
"PAID",2,2,150000,26
"PAID",2,2,1e+05,27
"NOT_PAID",2,2,50000,27
"PAID",2,2,2e+05,28
"PAID",2,1,130000,28
"PAID",2,1,150000,29
"PAID",2,1,170000,30
"NOT_PAID",2,2,180000,28
"NOT_PAID",2,2,320000,28
"PAID",2,2,50000,28
"PAID",2,2,50000,27
"PAID",2,1,80000,27
"PAID",2,2,1e+05,27
"PAID",2,2,80000,23
"PAID",2,2,120000,26
"PAID",2,2,230000,31
"NOT_PAID",2,1,60000,31
"PAID",2,2,220000,30
"PAID",2,2,80000,30
"PAID",2,2,3e+05,28
"PAID",2,2,4e+05,30
"PAID",2,2,50000,31
"PAID",2,2,2e+05,30
"PAID",2,2,120000,32
"PAID",2,1,360000,31
"PAID",2,2,220000,30
"PAID",2,1,280000,31
"PAID",2,2,5e+05,31
"PAID",2,2,240000,31
"PAID",2,1,310000,30
"NOT_PAID",2,2,2e+05,28
"PAID",2,2,260000,28
"NOT_PAID",2,2,2e+05,28
"PAID",2,2,180000,27
"PAID",2,1,270000,27
"PAID",2,2,30000,28
"PAID",2,2,180000,28
"PAID",2,1,340000,29
"NOT_PAID",2,2,140000,28
"NOT_PAID",2,2,180000,28
"PAID",2,2,150000,27
"PAID",2,2,110000,27
"PAID",2,1,50000,28
"PAID",2,2,140000,28
"PAID",2,2,360000,28
"PAID",2,2,280000,29
"PAID",2,2,310000,28
"PAID",2,1,290000,28
"PAID",2,2,210000,28
"PAID",2,1,210000,29
"NOT_PAID",2,2,110000,29
"PAID",2,2,50000,28
"PAID",2,2,280000,28
"NOT_PAID",2,2,50000,28
"NOT_PAID",2,1,120000,28
"PAID",2,1,80000,28
"PAID",2,2,50000,29
"NOT_PAID",2,2,60000,28
"NOT_PAID",2,2,190000,28
"NOT_PAID",2,2,150000,28
"PAID",2,2,170000,28
"PAID",2,2,150000,28
"PAID",2,2,390000,28
"PAID",2,2,70000,29
"PAID",2,2,120000,29
"PAID",2,1,30000,29
"PAID",2,1,2e+05,26
"NOT_PAID",2,2,3e+05,28
"NOT_PAID",2,2,90000,29
"PAID",2,1,2e+05,30
"PAID",2,2,210000,31
"PAID",2,2,230000,31
"PAID",2,2,2e+05,31
"PAID",2,1,420000,32
"PAID",2,1,60000,28
"PAID",2,1,50000,34
"PAID",2,1,60000,28
"PAID",2,2,210000,28
"PAID",2,1,50000,28
"NOT_PAID",2,1,390000,28
"PAID",2,2,150000,28
"PAID",2,2,2e+05,30
"PAID",2,1,150000,31
"PAID",2,2,470000,30
"PAID",2,1,2e+05,30
"PAID",2,2,160000,31
"NOT_PAID",2,2,220000,30
"PAID",2,1,290000,32
"PAID",2,0,50000,32
"PAID",2,1,290000,32
"NOT_PAID",2,2,30000,23
"NOT_PAID",2,1,40000,23
"PAID",2,2,70000,26
"PAID",2,2,1e+05,23
"PAID",2,2,20000,23
"NOT_PAID",2,2,50000,23
"PAID",2,2,130000,39
"NOT_PAID",2,1,140000,28
"PAID",2,1,230000,30
"PAID",2,2,3e+05,30
"NOT_PAID",2,2,2e+05,29
"PAID",2,2,1e+05,29
"PAID",2,2,1e+05,30
"NOT_PAID",2,2,80000,29
"PAID",2,2,170000,29
"PAID",2,2,420000,29
"PAID",2,2,70000,29
"NOT_PAID",2,2,480000,30
"PAID",2,1,250000,27
"PAID",2,2,180000,28
"PAID",2,2,240000,28
"PAID",2,2,210000,28
"PAID",2,2,1e+05,28
"PAID",2,2,50000,28
"PAID",2,2,3e+05,28
"PAID",2,2,70000,28
"PAID",2,2,490000,29
"PAID",2,2,170000,29
"PAID",2,2,1e+05,29
"PAID",2,2,2e+05,32
"PAID",2,2,80000,32
"PAID",2,2,220000,32
"NOT_PAID",2,2,3e+05,33
"PAID",2,1,120000,33
"PAID",2,2,240000,30
"PAID",2,2,2e+05,30
"PAID",2,1,40000,30
"PAID",2,2,2e+05,30
"PAID",2,2,1e+05,30
"PAID",2,1,50000,31
"PAID",2,1,40000,32
"PAID",2,1,70000,32
"PAID",2,2,210000,31
"PAID",2,2,30000,28
"PAID",2,2,1e+05,30
"PAID",2,1,20000,30
"PAID",2,1,4e+05,36
"PAID",2,1,330000,28
"NOT_PAID",2,2,240000,30
"NOT_PAID",2,2,70000,29
"PAID",2,2,240000,29
"PAID",2,1,2e+05,27
"PAID",2,2,1e+05,27
"PAID",2,2,180000,29
"PAID",2,2,360000,30
"PAID",2,2,130000,29
"PAID",2,2,120000,30
"PAID",2,2,230000,30
"PAID",2,2,340000,30
"PAID",2,2,320000,29
"PAID",2,2,330000,29
"NOT_PAID",2,2,80000,30
"PAID",2,1,150000,30
"NOT_PAID",2,1,160000,31
"PAID",2,1,50000,37
"PAID",2,1,3e+05,48
"PAID",2,1,190000,36
"PAID",2,2,50000,27
"PAID",2,2,90000,28
"PAID",2,2,210000,28
"PAID",2,2,240000,28
"NOT_PAID",2,1,60000,34
"PAID",2,2,440000,35
"NOT_PAID",2,1,30000,42
"PAID",2,2,230000,26
"NOT_PAID",2,2,440000,28
"NOT_PAID",2,1,80000,29
"PAID",2,1,30000,30
"PAID",2,2,250000,35
"NOT_PAID",2,1,30000,45
"PAID",2,3,50000,49
"PAID",2,2,50000,34
"PAID",2,2,30000,34
"NOT_PAID",2,1,30000,45
"PAID",2,1,5e+05,42
"NOT_PAID",2,1,50000,41
"PAID",2,1,50000,36
"PAID",2,2,50000,22
"PAID",2,2,90000,26
"NOT_PAID",2,2,30000,26
"PAID",2,1,150000,43
"PAID",2,1,50000,23
"NOT_PAID",2,2,70000,23
"PAID",2,2,80000,23
"PAID",2,2,280000,29
"PAID",2,1,90000,30
"PAID",2,1,330000,39
"PAID",2,1,190000,46
"PAID",2,1,210000,40
"NOT_PAID",2,1,1e+05,30
"NOT_PAID",2,2,20000,30
"PAID",2,1,260000,31
"NOT_PAID",2,1,20000,26
"NOT_PAID",2,1,80000,37
"PAID",2,1,50000,42
"NOT_PAID",2,1,70000,35
