"ShowId","Week","AirDate","PriorWeekMkt","Viewers"
142,25,2016-11-28,46,70000
143,25,2015-03-07,33,50000
145,25,2016-05-17,86,210000
146,25,2013-01-28,43,30000
148,25,2015-01-07,9,210000
149,25,2011-03-04,95,320000
150,25,2015-05-28,87,0
151,25,2016-02-07,93,330000
152,25,2016-02-09,50,80000
153,25,2019-08-09,68,70000
155,25,2019-05-09,29,90000
156,25,2014-01-24,15,40000
158,25,2011-03-03,90,110000
159,25,2015-04-28,81,0
160,25,2015-11-05,4,70000
162,25,2010-10-10,38,200000
163,25,2011-07-09,46,50000
164,25,2011-11-14,42,130000
165,25,2012-02-24,98,220000
166,25,2018-05-11,46,230000
167,25,2011-05-21,69,270000
168,25,2015-01-06,29,110000
169,25,2012-04-18,62,100000
172,25,2012-10-16,42,30000
173,25,2010-11-27,96,50000
179,25,2016-10-24,74,20000
180,25,2019-06-04,84,70000
181,25,2017-07-28,9,30000
183,25,2015-04-22,43,30000
184,25,2010-07-01,93,180000
185,25,2015-02-03,7,40000
186,25,2013-05-15,49,260000
188,25,2018-12-02,77,140000
189,25,2014-09-20,83,10000
190,25,2012-07-11,61,110000
191,25,2019-08-06,48,40000
192,25,2019-10-27,61,30000
194,25,2011-08-16,86,130000
196,25,2014-06-18,4,0
198,25,2013-03-26,45,70000
199,25,2016-04-08,58,120000
200,25,2019-01-31,26,120000
201,25,2010-09-01,5,210000
202,25,2016-10-30,88,130000
205,25,2017-06-07,39,190000
207,25,2016-07-31,77,50000
208,25,2011-07-22,9,0
209,25,2019-02-08,54,10000
210,25,2015-09-19,7,270000
211,25,2015-09-15,97,130000
212,25,2016-07-15,60,70000
213,25,2011-07-23,20,80000
214,25,2017-03-28,31,330000
215,25,2019-05-31,89,70000
217,25,2016-06-05,95,50000
218,25,2019-09-09,76,260000
219,25,2018-07-29,76,40000
220,25,2019-02-25,76,160000
221,25,2016-04-21,8,210000
222,25,2011-03-11,65,270000
223,25,2019-09-22,24,80000
224,25,2012-11-26,45,20000
225,25,2018-08-13,7,220000
226,25,2018-08-08,47,90000
227,25,2017-07-02,74,180000
228,25,2015-10-16,84,60000
229,25,2013-05-20,65,150000
230,25,2012-05-21,16,210000
232,25,2019-01-29,55,50000
234,25,2013-12-11,82,90000
235,25,2014-09-16,88,350000
236,25,2015-04-19,43,110000
238,25,2017-11-19,39,10000
239,25,2014-02-10,8,150000
240,25,2010-07-15,98,260000
241,25,2011-06-28,23,70000
242,25,2015-08-05,85,70000
243,25,2016-09-15,25,20000
244,25,2012-09-29,6,190000
246,25,2018-11-16,3,160000
247,25,2016-04-11,3,50000
248,25,2018-01-25,51,330000
249,25,2014-08-31,77,340000
250,25,2018-04-26,12,60000
252,25,2012-04-18,15,110000
253,25,2018-09-09,37,90000
254,25,2014-06-15,60,160000
257,25,2010-10-16,54,30000
258,25,2015-01-20,84,250000
259,25,2015-06-23,88,120000
261,25,2016-11-30,2,80000
263,25,2014-08-10,53,320000
264,25,2011-12-05,52,460000
265,25,2014-06-11,10,70000
266,25,2014-12-06,76,70000
267,25,2012-07-25,50,10000
268,25,2011-02-07,89,320000
270,25,2019-07-28,95,170000
271,25,2012-02-16,51,430000
272,25,2015-03-27,55,70000
273,25,2011-05-24,24,10000
274,25,2013-01-02,19,480000
276,25,2018-04-27,39,50000
277,25,2016-06-05,80,100000
278,25,2010-07-28,25,80000
279,25,2012-11-11,64,110000
281,25,2015-09-05,99,0
282,25,2016-07-17,17,70000
283,25,2017-09-05,91,160000
284,25,2010-11-08,78,20000
286,25,2013-09-26,86,220000
288,25,2011-08-30,89,0
289,25,2013-03-09,62,170000
291,25,2013-12-22,86,580000
293,25,2018-01-23,84,140000
294,25,2014-07-06,86,40000
295,25,2013-09-19,34,270000
296,25,2013-05-08,39,440000
298,25,2017-02-24,80,220000
299,25,2018-07-01,75,210000
300,25,2019-06-18,82,230000
302,25,2012-02-16,80,180000
303,25,2010-11-10,52,50000
305,25,2018-03-20,30,210000
306,25,2018-10-01,25,190000
307,25,2017-05-14,3,170000
312,25,2018-12-21,53,120000
313,25,2019-11-25,40,110000
314,25,2017-09-15,12,10000
315,25,2014-05-07,87,90000
316,25,2010-11-28,94,40000
317,25,2011-01-15,83,230000
318,25,2018-04-24,4,90000
319,25,2013-05-30,21,0
320,25,2013-06-29,76,50000
321,25,2018-02-25,31,800000
322,25,2018-12-10,37,20000
323,25,2019-12-05,65,20000
324,25,2019-10-22,4,60000
325,25,2011-12-24,71,50000
326,25,2010-12-16,20,10000
327,25,2014-09-11,38,40000
328,25,2013-10-25,61,0
333,25,2015-04-20,49,10000
335,25,2016-06-19,35,120000
336,25,2018-10-05,67,100000
339,25,2017-03-10,84,100000
340,25,2012-03-26,91,250000
341,25,2012-11-06,44,290000
342,25,2010-11-13,86,80000
343,25,2016-01-15,77,60000
345,25,2018-04-25,20,40000
346,25,2011-06-29,13,10000
347,25,2018-12-02,52,60000
348,25,2010-12-02,69,20000
349,25,2013-10-14,20,250000
350,25,2013-01-21,14,60000
351,25,2013-05-15,67,80000
352,25,2019-10-24,80,200000
353,25,2017-03-22,41,130000
354,25,2017-07-06,63,0
355,25,2020-01-05,53,130000
356,25,2018-03-22,60,10000
357,25,2012-07-17,96,50000
358,25,2014-03-20,10,260000
359,25,2012-12-02,94,30000
360,25,2018-04-25,21,320000
362,25,2013-04-24,72,190000
363,25,2011-08-07,81,110000
364,25,2015-02-19,84,370000
365,25,2017-08-12,42,170000
366,25,2017-08-22,59,250000
368,25,2011-06-19,30,290000
369,25,2013-03-28,96,110000
370,25,2014-10-13,17,50000
371,25,2013-01-19,17,200000
372,25,2018-08-29,56,220000
373,25,2018-11-30,85,130000
374,25,2011-08-25,59,180000
375,25,2011-05-01,49,170000
379,25,2012-05-29,28,150000
382,25,2010-08-05,20,130000
384,25,2010-08-22,50,260000
385,25,2011-11-03,92,20000
386,25,2013-09-20,10,120000
387,25,2017-10-28,13,250000
389,25,2015-09-13,69,70000
391,25,2017-03-01,100,20000
393,25,2017-05-15,86,210000
394,25,2011-05-31,47,130000
395,25,2017-06-08,95,160000
396,25,2013-12-24,58,160000
397,25,2016-02-09,17,30000
398,25,2019-02-19,22,280000
399,25,2017-06-19,9,140000
400,25,2019-11-10,61,140000
401,25,2016-04-02,85,60000
404,25,2018-11-13,72,0
406,25,2013-10-28,33,110000
407,25,2010-12-21,70,30000
409,25,2011-01-26,93,350000
410,25,2019-10-14,64,340000
411,25,2014-01-12,80,220000
412,25,2016-05-21,46,130000
413,25,2019-11-10,85,40000
415,25,2014-05-28,60,70000
416,25,2011-09-29,28,90000
417,25,2015-03-30,32,240000
418,25,2015-05-02,9,10000
419,25,2012-07-22,26,40000
420,25,2017-08-06,83,50000
421,25,2013-01-09,95,140000
423,25,2011-10-01,33,220000
424,25,2018-06-28,52,10000
425,25,2012-02-21,89,70000
426,25,2016-04-29,44,50000
427,25,2010-10-16,7,200000
428,25,2014-06-10,32,10000
430,25,2018-09-20,28,0
431,25,2019-11-30,61,20000
432,25,2011-10-11,16,460000
433,25,2016-11-07,94,30000
434,25,2018-09-11,91,590000
435,25,2012-08-03,78,40000
437,25,2018-05-26,56,290000
438,25,2012-06-15,99,10000
439,25,2013-07-28,40,170000
440,25,2014-10-26,62,110000
441,25,2011-04-17,4,200000
442,25,2017-07-19,53,230000
443,25,2019-02-16,28,170000
444,25,2014-03-11,81,70000
445,25,2017-08-13,85,90000
446,25,2011-03-18,79,180000
447,25,2016-09-01,60,350000
448,25,2015-01-22,96,300000
449,25,2014-08-02,35,0
450,25,2017-10-15,46,90000
451,25,2015-10-17,39,10000
452,25,2014-07-06,25,30000
453,25,2011-11-05,49,70000
454,25,2011-12-28,37,270000
455,25,2018-11-21,18,40000
457,25,2016-02-21,80,70000
458,25,2016-08-13,79,140000
459,25,2018-05-25,28,70000
460,25,2016-12-10,23,140000
461,25,2012-07-17,75,180000
462,25,2013-05-20,10,40000
464,25,2018-11-05,66,30000
465,25,2015-03-30,32,230000
466,25,2013-01-19,10,150000
467,25,2010-09-16,29,30000
469,25,2019-10-04,29,230000
470,25,2015-08-13,30,20000
471,25,2015-06-08,66,160000
472,25,2011-09-07,96,70000
473,25,2018-04-29,66,530000
474,25,2014-07-19,10,40000
475,25,2018-08-15,52,120000
476,25,2011-07-30,94,500000
477,25,2018-05-19,48,50000
479,25,2018-03-11,64,380000
480,25,2013-12-14,6,520000
481,25,2015-07-01,99,30000
484,25,2017-01-05,51,130000
485,25,2016-06-03,40,50000
487,25,2017-07-15,65,0
488,25,2016-12-22,48,90000
489,25,2019-04-15,44,120000
490,25,2013-02-17,52,140000
491,25,2019-11-19,16,300000
493,25,2012-06-05,35,0
494,25,2014-05-26,22,80000
495,25,2015-07-10,42,410000
496,25,2014-11-11,23,70000
497,25,2011-10-12,34,170000
498,25,2017-09-17,83,100000
500,25,2014-08-28,94,310000
502,25,2015-09-10,58,250000
503,25,2014-01-31,3,100000
504,25,2019-07-12,62,20000
505,25,2016-12-12,54,280000
506,25,2011-05-08,42,200000
507,25,2011-02-08,85,80000
508,25,2018-09-26,94,10000
509,25,2011-03-18,32,140000
510,25,2014-12-13,84,60000
511,25,2013-02-16,72,160000
514,25,2012-04-10,27,60000
516,25,2017-07-27,12,0
518,25,2011-04-18,13,60000
519,25,2017-11-20,50,320000
520,25,2016-10-31,90,210000
521,25,2014-05-28,84,20000
522,25,2019-04-02,9,140000
524,25,2012-06-10,95,80000
525,25,2011-11-04,4,30000
526,25,2019-12-14,79,250000
527,25,2012-10-29,87,60000
528,25,2014-02-03,31,120000
529,25,2013-12-21,47,110000
530,25,2013-09-07,22,300000
531,25,2013-05-15,43,230000
532,25,2017-05-30,86,160000
533,25,2015-10-26,57,40000
535,25,2016-04-13,93,240000
536,25,2016-10-28,37,20000
537,25,2015-04-11,69,20000
538,25,2014-01-28,3,110000
540,25,2015-08-04,48,70000
542,25,2015-01-01,91,120000
543,25,2011-01-26,40,50000
544,25,2015-05-06,48,40000
545,25,2016-10-13,42,190000
546,25,2012-12-22,67,310000
547,25,2015-03-17,19,220000
548,25,2012-12-28,45,50000
549,25,2014-08-24,21,190000
550,25,2015-04-19,39,70000
552,25,2010-08-25,4,90000
553,25,2016-07-18,88,60000
554,25,2012-03-31,52,220000
555,25,2011-06-02,94,90000
556,25,2016-06-25,93,280000
557,25,2014-11-25,8,170000
558,25,2019-05-12,53,750000
560,25,2016-12-28,96,320000
562,25,2018-05-06,13,70000
565,25,2017-08-12,13,20000
568,25,2017-06-14,5,20000
569,25,2015-01-24,79,130000
570,25,2015-03-30,27,130000
571,25,2013-02-01,41,320000
572,25,2011-09-19,49,150000
574,25,2010-07-31,95,10000
576,25,2017-06-09,99,110000
577,25,2012-03-25,50,550000
578,25,2010-10-17,93,100000
579,25,2018-04-03,85,50000
580,25,2019-01-21,2,50000
581,25,2011-07-22,95,10000
582,25,2016-09-21,60,0
584,25,2011-01-18,57,190000
585,25,2014-10-26,9,30000
586,25,2017-09-26,63,60000
588,25,2019-05-12,78,20000
589,25,2014-04-26,67,290000
591,25,2015-10-12,25,110000
592,25,2018-12-20,35,120000
593,25,2011-03-23,37,300000
595,25,2013-01-21,38,70000
596,25,2011-05-22,23,260000
597,25,2012-07-31,48,270000
598,25,2017-03-15,90,40000
600,25,2015-04-22,38,20000
601,25,2018-08-16,23,100000
603,25,2013-10-22,59,120000
604,25,2015-10-10,76,40000
605,25,2014-04-25,46,40000
606,25,2011-04-02,98,60000
608,25,2014-10-14,80,150000
609,25,2011-12-27,67,340000
610,25,2018-01-30,46,40000
611,25,2017-10-13,99,60000
612,25,2019-04-03,63,60000
613,25,2018-01-17,89,220000
614,25,2012-02-29,27,10000
615,25,2014-01-09,99,70000
616,25,2014-06-26,15,50000
617,25,2016-03-05,79,0
618,25,2012-03-17,85,20000
620,25,2012-11-16,53,50000
621,25,2013-08-09,99,0
623,25,2017-08-31,64,100000
624,25,2012-06-03,100,70000
625,25,2012-06-30,5,10000
626,25,2018-04-07,86,60000
628,25,2012-10-26,62,30000
629,25,2010-07-15,73,70000
630,25,2012-02-11,8,250000
631,25,2010-09-01,7,0
632,25,2017-03-13,46,100000
633,25,2018-08-30,76,20000
635,25,2018-11-23,33,10000
636,25,2020-01-20,52,120000
637,25,2011-09-10,58,90000
638,25,2012-07-17,22,70000
639,25,2012-12-19,5,170000
641,25,2013-09-01,28,130000
642,25,2013-08-10,51,0
643,25,2013-08-21,38,110000
644,25,2011-09-28,21,50000
645,25,2017-11-09,32,80000
646,25,2015-12-17,9,170000
649,25,2017-07-23,41,260000
650,25,2014-02-23,96,190000
651,25,2013-10-26,50,200000
652,25,2015-12-06,86,210000
653,25,2016-01-08,25,30000
654,25,2011-02-01,36,170000
655,25,2013-01-26,45,250000
656,25,2013-05-16,36,80000
658,25,2013-02-14,85,30000
659,25,2019-05-14,3,70000
660,25,2013-07-07,48,280000
662,25,2014-03-22,8,590000
663,25,2018-08-17,22,160000
664,25,2018-08-06,38,200000
665,25,2015-04-19,33,600000
666,25,2019-09-26,2,30000
667,25,2018-10-03,38,100000
670,25,2017-01-16,70,230000
671,25,2012-05-21,13,80000
672,25,2010-09-04,98,50000
673,25,2014-10-02,44,10000
674,25,2014-06-04,14,100000
676,25,2015-10-17,20,10000
680,25,2016-02-27,11,50000
684,25,2018-05-10,57,140000
685,25,2020-01-03,76,240000
687,25,2016-02-03,71,240000
689,25,2012-03-19,67,310000
691,25,2019-02-17,64,100000
692,25,2018-03-29,3,40000
693,25,2012-10-19,30,10000
694,25,2012-11-27,83,60000
697,25,2012-06-05,9,0
698,25,2013-07-13,21,30000
699,25,2017-12-19,70,120000
700,25,2019-09-24,10,10000
701,25,2018-06-04,40,240000
702,25,2019-02-06,18,60000
703,25,2015-08-09,17,220000
704,25,2019-03-26,91,70000
705,25,2014-05-16,98,170000
706,25,2016-09-14,80,380000
709,25,2012-07-13,38,480000
713,25,2012-02-15,35,80000
714,25,2017-06-20,49,80000
715,25,2011-12-01,27,60000
716,25,2018-09-08,37,50000
717,25,2015-04-27,84,140000
718,25,2015-05-31,51,60000
719,25,2013-10-07,45,10000
720,25,2013-01-01,92,20000
723,25,2018-10-11,63,140000
724,25,2012-06-20,27,70000
725,25,2013-01-19,11,50000
726,25,2011-08-07,66,30000
727,25,2012-08-14,14,30000
728,25,2015-02-20,34,50000
729,25,2010-10-30,5,170000
730,25,2013-11-23,22,140000
731,25,2012-07-15,86,80000
732,25,2010-12-29,45,50000
733,25,2010-10-21,85,130000
734,25,2010-09-05,30,100000
735,25,2017-09-21,36,40000
736,25,2017-05-20,14,90000
737,25,2019-05-29,15,40000
738,25,2015-05-08,91,30000
739,25,2011-10-21,17,200000
741,25,2017-04-24,69,380000
742,25,2019-08-18,21,50000
744,25,2016-07-02,97,10000
745,25,2014-02-23,45,190000
746,25,2018-09-09,69,10000
747,25,2010-08-29,66,180000
748,25,2016-05-29,18,540000
749,25,2016-12-28,61,40000
750,25,2019-07-19,92,80000
752,25,2012-05-06,40,110000
753,25,2019-09-19,72,350000
754,25,2015-03-03,89,320000
755,25,2017-02-23,6,50000
756,25,2014-11-11,6,170000
757,25,2016-12-18,35,70000
761,25,2017-10-17,36,20000
762,25,2010-12-13,74,110000
763,25,2015-03-10,90,300000
764,25,2019-07-08,94,40000
765,25,2013-12-28,14,80000
767,25,2013-09-24,56,110000
768,25,2016-02-03,18,10000
769,25,2012-12-23,88,180000
770,25,2011-10-21,23,100000
771,25,2017-10-19,83,280000
772,25,2018-11-04,42,20000
773,25,2015-03-04,9,50000
775,25,2016-04-14,12,0
776,25,2011-10-18,69,160000
777,25,2010-08-17,46,300000
779,25,2010-07-07,17,40000
781,25,2015-05-30,31,40000
782,25,2016-04-30,99,170000
783,25,2013-08-03,57,150000
784,25,2014-09-15,36,90000
787,25,2015-05-19,19,200000
790,25,2015-11-19,71,220000
791,25,2018-04-21,70,80000
792,25,2014-03-28,47,110000
797,25,2019-01-01,6,140000
798,25,2010-08-18,58,30000
799,25,2012-05-01,75,90000
800,25,2012-10-25,36,580000
801,25,2013-08-08,23,0
802,25,2011-01-23,52,90000
805,25,2015-07-10,27,60000
808,25,2016-09-12,68,70000
810,25,2016-03-08,11,160000
811,25,2016-07-06,38,40000
812,25,2012-02-23,66,170000
814,25,2013-11-06,89,210000
815,25,2014-01-20,94,200000
818,25,2011-10-11,7,180000
819,25,2013-06-14,31,140000
820,25,2013-02-03,3,80000
821,25,2019-01-14,38,60000
822,25,2012-06-09,12,100000
823,25,2010-10-09,58,10000
824,25,2016-09-06,91,40000
826,25,2010-08-09,87,80000
827,25,2011-06-30,67,20000
828,25,2019-11-18,81,90000
831,25,2010-07-03,51,70000
833,25,2019-08-25,29,100000
834,25,2016-09-02,99,0
835,25,2010-10-28,80,90000
836,25,2011-09-06,38,50000
837,25,2018-08-24,21,240000
838,25,2020-01-10,77,100000
840,25,2014-05-01,61,130000
841,25,2011-02-07,6,330000
842,25,2011-01-09,79,200000
843,25,2019-08-11,97,110000
844,25,2019-10-08,11,200000
845,25,2014-12-10,17,440000
847,25,2014-03-20,25,100000
848,25,2016-12-14,47,180000
850,25,2011-06-30,70,300000
851,25,2015-07-25,61,60000
852,25,2015-08-04,92,0
853,25,2018-10-20,63,200000
854,25,2019-02-08,51,60000
855,25,2017-01-30,60,160000
857,25,2016-11-11,28,110000
858,25,2014-04-05,6,110000
859,25,2011-06-18,77,270000
860,25,2017-11-23,88,320000
861,25,2016-01-12,6,40000
862,25,2019-07-17,56,90000
863,25,2018-12-19,23,430000
864,25,2020-01-23,31,580000
865,25,2013-03-30,39,180000
866,25,2014-12-06,78,500000
867,25,2010-12-28,9,200000
869,25,2019-09-29,70,140000
871,25,2015-12-19,64,110000
872,25,2016-07-11,16,160000
873,25,2017-01-29,8,140000
874,25,2013-04-04,58,330000
875,25,2017-03-14,84,90000
877,25,2010-10-01,37,140000
878,25,2016-01-30,3,320000
879,25,2012-02-24,83,20000
880,25,2011-01-24,67,220000
882,25,2016-05-19,80,70000
883,25,2013-01-23,29,100000
884,25,2019-06-28,47,180000
885,25,2018-12-26,97,290000
887,25,2012-01-28,79,160000
888,25,2013-02-21,23,180000
890,25,2013-05-17,70,120000
891,25,2015-02-02,21,160000
893,25,2016-11-06,50,110000
895,25,2020-01-27,19,110000
897,25,2014-10-26,56,390000
898,25,2012-02-04,8,50000
899,25,2014-09-11,62,180000
900,25,2015-08-06,81,110000
901,25,2012-05-16,20,90000
902,25,2016-06-30,46,50000
903,25,2019-12-20,70,20000
904,25,2018-08-09,62,120000
905,25,2017-04-20,8,40000
907,25,2018-08-03,12,100000
908,25,2015-08-22,18,260000
909,25,2018-04-22,100,170000
912,25,2016-01-28,25,90000
913,25,2016-09-20,60,50000
914,25,2018-09-13,17,100000
915,25,2018-10-28,40,190000
916,25,2017-02-21,71,280000
917,25,2017-10-12,71,0
919,25,2019-04-30,90,380000
920,25,2017-05-26,31,30000
925,25,2012-10-27,46,20000
926,25,2012-09-01,26,220000
928,25,2012-03-10,73,90000
929,25,2015-06-14,44,140000
931,25,2011-11-08,93,50000
932,25,2019-07-19,27,0
933,25,2016-04-27,86,120000
934,25,2011-03-13,78,250000
935,25,2010-11-08,77,330000
936,25,2014-02-27,79,40000
937,25,2010-07-23,67,50000
938,25,2017-06-19,77,70000
940,25,2011-03-29,73,70000
941,25,2019-04-25,42,160000
945,25,2017-02-23,82,40000
948,25,2011-11-28,85,50000
949,25,2016-06-10,90,30000
950,25,2016-05-18,80,270000
951,25,2017-06-27,95,130000
952,25,2016-06-01,96,180000
953,25,2010-08-05,70,110000
954,25,2018-04-21,31,120000
955,25,2019-07-24,75,70000
958,25,2015-11-17,43,70000
960,25,2016-01-17,89,160000
962,25,2012-12-13,62,90000
963,25,2019-01-17,19,0
964,25,2011-08-12,65,60000
966,25,2019-07-08,30,50000
967,25,2014-03-21,75,0
968,25,2010-07-24,79,90000
969,25,2018-06-12,7,220000
970,25,2010-09-01,88,300000
971,25,2013-05-26,81,80000
972,25,2010-09-07,62,280000
973,25,2019-04-30,32,190000
974,25,2019-10-30,79,90000
975,25,2014-02-16,56,10000
976,25,2018-11-06,94,90000
977,25,2011-09-20,12,370000
978,25,2017-06-25,60,60000
979,25,2015-01-28,25,430000
980,25,2014-08-21,80,40000
981,25,2017-02-16,32,190000
983,25,2013-03-14,17,170000
987,25,2011-02-13,98,280000
989,25,2018-05-17,70,100000
991,25,2015-01-30,80,70000
994,25,2013-06-17,22,0
995,25,2019-07-31,5,120000
996,25,2018-09-26,22,60000
997,25,2015-06-08,66,80000
999,25,2011-12-14,73,80000
1000,25,2011-12-08,53,300000
1001,25,2018-11-26,14,160000
1003,25,2014-03-07,8,60000
1005,25,2010-09-16,23,60000
1010,25,2015-01-05,75,120000
1011,25,2012-11-29,16,50000
1012,25,2010-09-25,87,80000
1013,25,2016-03-03,95,110000
1014,25,2013-03-03,23,280000
1015,25,2016-06-25,100,50000
1017,25,2013-12-11,77,60000
1019,25,2017-03-08,65,120000
1020,25,2011-04-12,17,270000
1024,25,2016-02-26,31,20000
1025,25,2013-08-07,82,280000
1026,25,2015-05-05,22,80000
1027,25,2018-07-28,19,50000
1028,25,2013-12-14,81,50000
1029,25,2015-07-17,45,0
1032,25,2015-11-26,37,20000
1033,25,2017-02-22,53,50000
1034,25,2015-11-24,78,450000
1036,25,2014-12-28,82,150000
1037,25,2010-10-17,45,80000
1039,25,2013-03-04,43,90000
1040,25,2016-09-19,47,50000
1042,25,2018-01-17,33,110000
1045,25,2010-10-26,63,130000
1046,25,2012-07-23,5,0
1047,25,2019-08-01,45,160000
1048,25,2012-03-06,9,70000
1049,25,2013-04-20,24,160000
1051,25,2013-07-17,2,260000
1053,25,2018-09-17,89,90000
1054,25,2016-05-06,92,120000
1055,25,2019-02-11,35,210000
1056,25,2011-10-07,19,90000
1057,25,2018-03-02,35,150000
1058,25,2014-08-27,5,60000
1060,25,2011-04-24,99,150000
1061,25,2016-12-17,75,390000
1062,25,2012-02-15,90,90000
1067,25,2016-04-05,72,260000
1068,25,2013-05-05,74,160000
1069,25,2018-12-07,86,50000
1070,25,2012-07-17,7,100000
1071,25,2014-01-25,26,200000
1072,25,2014-02-25,24,40000
1074,25,2018-11-30,33,20000
1076,25,2019-05-08,57,40000
1077,25,2019-03-30,92,110000
1078,25,2012-12-17,11,100000
1079,25,2010-09-03,95,160000
1080,25,2015-12-11,10,240000
1081,25,2017-05-30,65,100000
1083,25,2011-10-22,84,70000
1085,25,2013-05-21,90,80000
1086,25,2012-09-13,48,50000
1088,25,2019-10-18,92,0
1089,25,2018-09-11,42,40000
1090,25,2017-02-17,22,150000
1091,25,2019-08-03,81,500000
1093,25,2011-04-08,22,280000
1094,25,2018-07-11,4,230000
1095,25,2014-11-15,71,50000
1096,25,2019-08-09,24,90000
1097,25,2012-07-14,83,10000
1099,25,2016-11-15,79,120000
1100,25,2014-10-04,76,140000
1101,25,2014-07-28,30,140000
1103,25,2018-05-29,25,10000
1104,25,2012-02-15,19,580000
1106,25,2012-12-03,95,60000
1107,25,2012-07-11,48,270000
1109,25,2014-08-14,36,50000
1110,25,2012-10-25,45,50000
1111,25,2011-09-12,59,200000
1112,25,2011-05-14,27,200000
1113,25,2010-12-25,40,220000
1114,25,2016-05-21,48,0
1115,25,2013-05-05,4,90000
1116,25,2019-08-03,97,40000
1117,25,2011-08-12,77,310000
1118,25,2019-10-25,36,20000
1120,25,2018-05-18,46,130000
1122,25,2015-07-06,38,90000
1124,25,2017-04-18,46,40000
1125,25,2011-07-25,96,30000
1126,25,2010-08-07,73,10000
1127,25,2012-10-19,5,100000
1129,25,2010-07-15,58,140000
1130,25,2013-08-29,30,250000
1131,25,2016-05-29,68,240000
1134,25,2015-09-13,22,40000
1136,25,2018-06-28,51,60000
1137,25,2014-12-26,76,150000
1138,25,2016-07-06,99,100000
1139,25,2013-02-19,60,110000
1141,25,2019-04-05,4,80000
1142,25,2012-08-15,57,110000
1143,25,2015-06-21,40,140000
1144,25,2014-03-20,39,90000
1145,25,2017-01-15,74,30000
1147,25,2018-06-04,78,60000
1149,25,2018-12-16,8,510000
1150,25,2018-12-04,20,70000
1152,25,2019-11-17,62,30000
1155,25,2015-05-10,11,160000
1158,25,2018-05-31,67,10000
1159,25,2019-06-02,9,20000
1160,25,2013-04-03,25,80000
1161,25,2011-09-26,36,40000
1164,25,2011-06-22,56,210000
1168,25,2017-06-16,58,270000
1169,25,2015-02-01,51,180000
1170,25,2016-12-20,88,160000
1172,25,2017-01-12,61,200000
1175,25,2019-06-06,86,330000
1176,25,2017-01-12,97,60000
1179,25,2019-06-24,36,0
1180,25,2012-08-13,7,70000
1181,25,2015-08-01,86,100000
1182,25,2012-09-21,53,180000
1183,25,2011-12-25,24,120000
1185,25,2013-03-04,77,130000
1186,25,2010-09-05,4,140000
1187,25,2015-07-15,58,20000
1188,25,2018-11-22,90,170000
1189,25,2016-08-13,11,40000
1190,25,2018-05-05,17,0
1191,25,2010-07-05,82,40000
1192,25,2010-10-28,71,420000
1194,25,2011-08-22,69,60000
1195,25,2019-03-25,11,390000
1197,25,2015-02-06,19,310000
1198,25,2016-02-11,78,120000
1199,25,2017-04-21,50,190000
1201,25,2012-11-09,40,210000
1202,25,2016-07-24,10,260000
1204,25,2015-07-20,87,70000
1207,25,2015-03-20,96,340000
1209,25,2014-07-20,49,320000
