destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,car,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Accepted,ageActual
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,0,0,1,1,32
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,0,0,1,1,30
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,0,0,0,1,0,29
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,0,0,1,1,35
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,0,0,1,1,30
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,0,0,1,0,0,30
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,0,0,0,1,0,36
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,1,0,1,1,31
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,0,0,1,0,0,33
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,1,0,1,0,32
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,0,0,1,0,1,27
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,0,0,1,0,1,31
Home,Alone,Sunny,80,10PM,Bar,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,0,1,0,0,33
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,0,0,1,0,0,28
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,0,1,0,0,31
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,0,0,1,0,33
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,1,0,1,1,32
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,1,0,1,1,28
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,0,0,1,0,1,28
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,31,Single,0,High School Graduate,Production Occupations,$25000 - $37499,NA,1~3,never,4~8,1~3,less1,1,1,0,0,1,0,28
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,0,1,1,22
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,0,0,1,0,23
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,0,0,1,1,20
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,0,0,1,1,22
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,0,1,1,20
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,0,0,1,1,20
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,1,0,1,23
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,0,1,1,20
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,1,0,1,1,16
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,1,0,0,21
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,1,0,1,1,16
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,1,0,0,20
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,1,0,1,23
Home,Alone,Sunny,80,10PM,Bar,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,0,1,0,1,20
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,1,0,0,20
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,0,1,0,1,19
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,0,0,1,1,22
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,1,0,1,1,22
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,1,0,1,1,17
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,0,0,1,0,1,22
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Sales & Related,$100000 or More,NA,less1,4~8,1~3,4~8,1~3,1,1,0,0,1,1,21
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,0,1,0,20
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,0,1,0,20
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,0,1,0,20
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,0,1,1,21
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,0,1,1,22
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,0,1,0,23
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,0,1,0,17
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,1,0,0,20
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,0,1,0,21
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,1,0,1,1,20
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,1,0,0,19
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,1,0,1,0,18
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,1,0,0,21
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,1,0,1,18
Home,Alone,Sunny,80,10PM,Bar,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,1,0,0,24
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,1,0,0,18
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,1,0,1,22
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,0,1,0,20
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,1,0,1,1,25
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,1,0,1,1,19
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,0,0,1,0,1,20
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,21,Single,0,High School Graduate,Unemployed,$100000 or More,NA,never,never,less1,never,never,1,1,0,0,1,1,19
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,0,1,1,34
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,0,0,1,1,31
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,0,0,1,1,32
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,0,0,1,1,32
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,0,1,0,29
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,0,1,0,30
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,0,1,1,33
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,0,0,1,0,35
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,0,1,0,33
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,0,1,1,33
No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,0,0,1,0,32
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,1,0,0,29
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,0,1,0,29
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,1,0,1,32
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,1,0,1,0,32
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,1,0,1,32
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,1,0,1,29
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,1,0,0,30
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,0,1,0,0,28
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,1,0,1,1,32
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,0,0,1,0,1,32
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,31,Married partner,0,Some college - no degree,Unemployed,$50000 - $62499,NA,never,never,1~3,gt8,1~3,1,1,0,0,1,0,29
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,0,1,1,22
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,24
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,23
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,20
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,0,1,1,23
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,19
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,0,1,1,23
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,0,1,1,18
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,17
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,0,1,1,24
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,0,1,1,18
No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,19
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,21
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,19
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,18
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,0,1,1,19
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,21
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,20
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,23
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,1,0,1,20
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,0,1,1,21
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,1,0,1,1,20
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,1,0,1,21
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,1,0,1,1,25
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,1,0,1,20
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,1,0,1,21
Home,Alone,Sunny,80,10PM,Bar,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,1,0,1,19
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,1,0,1,21
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,1,0,1,21
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,23
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,1,0,1,1,22
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,1,0,1,1,24
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,0,0,1,0,1,22
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,21,Single,0,Bachelors degree,Computer & Mathematical,$12500 - $24999,NA,less1,1~3,gt8,gt8,1~3,1,1,0,0,1,1,17
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,0,0,0,1,0,33
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,1,0,0,1,1,34
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,1,0,0,1,1,35
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,1,0,0,1,1,35
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,0,0,0,1,1,35
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,0,0,0,1,1,34
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,0,0,0,1,1,38
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,1,0,0,1,1,32
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Male,36,Married partner,0,Some college - no degree,Healthcare Practitioners & Technical,$25000 - $37499,NA,never,gt8,4~8,less1,less1,1,0,0,0,1,1,38
