InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
562933,23108,SET OF 10 LED DOLLY LIGHTS,1,8/10/2011 16:51,12.46,,United Kingdom
562933,84913A,SOFT PINK ROSE TOWEL ,2,8/10/2011 16:51,3.29,,United Kingdom
562934,21843,RED RETROSPOT CAKE STAND,1,8/10/2011 16:56,20.79,,United Kingdom
562934,22419,LIPSTICK PEN RED,1,8/10/2011 16:56,0.83,,United Kingdom
562934,22820,GIFT BAG BIRTHDAY,1,8/10/2011 16:56,0.83,,United Kingdom
562934,23172,REGENCY TEA PLATE PINK,2,8/10/2011 16:56,3.29,,United Kingdom
562934,23177,TREASURE ISLAND BOOK BOX,1,8/10/2011 16:56,4.58,,United Kingdom
562934,82578,KITCHEN METAL SIGN,1,8/10/2011 16:56,1.25,,United Kingdom
562939,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,8/11/2011 8:37,0.42,15498,United Kingdom
562939,15034,PAPER POCKET TRAVELING FAN ,24,8/11/2011 8:37,0.14,15498,United Kingdom
562944,84997D,CHILDRENS CUTLERY POLKADOT PINK,4,8/11/2011 9:34,4.15,13985,United Kingdom
562944,22663,JUMBO BAG DOLLY GIRL DESIGN,10,8/11/2011 9:34,2.08,13985,United Kingdom
562949,22178,VICTORIAN GLASS HANGING T-LIGHT,12,8/11/2011 9:47,1.25,14346,United Kingdom
562949,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,8/11/2011 9:47,0.19,14346,United Kingdom
562950,23171,REGENCY TEA PLATE GREEN ,12,8/11/2011 9:56,1.65,15608,United Kingdom
562955,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,6,8/11/2011 10:14,4.13,,United Kingdom
562955,22900,SET 2 TEA TOWELS I LOVE LONDON ,3,8/11/2011 10:14,4.13,,United Kingdom
562955,23111,PARISIENNE SEWING BOX,1,8/11/2011 10:14,24.96,,United Kingdom
562955,23295,SET OF 12 MINI LOAF BAKING CASES,11,8/11/2011 10:14,2.46,,United Kingdom
562955,48194,DOORMAT HEARTS,2,8/11/2011 10:14,14.13,,United Kingdom
562955,84509c,SET OF 4 POLKADOT PLACEMATS ,4,8/11/2011 10:14,7.46,,United Kingdom
562955,84968e,SET OF 16 VINTAGE BLACK CUTLERY,1,8/11/2011 10:14,24.96,,United Kingdom
562955,85127,SMALL SQUARE CUT GLASS CANDLESTICK,4,8/11/2011 10:14,9.96,,United Kingdom
562955,21086,SET/6 RED SPOTTY PAPER CUPS,33,8/11/2011 10:14,1.63,,United Kingdom
562955,21507,"ELEPHANT, BIRTHDAY CARD, ",1,8/11/2011 10:14,0.83,,United Kingdom
562955,21755,LOVE BUILDING BLOCK WORD,1,8/11/2011 10:14,11.63,,United Kingdom
562955,21868,POTTING SHED TEA MUG,2,8/11/2011 10:14,3.29,,United Kingdom
562955,22077,6 RIBBONS RUSTIC CHARM,4,8/11/2011 10:14,4.13,,United Kingdom
562955,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,9,8/11/2011 10:14,5.79,,United Kingdom
562955,22362,GLASS JAR PEACOCK BATH SALTS,1,8/11/2011 10:14,5.79,,United Kingdom
C562957,22842,BISCUIT TIN VINTAGE RED,-1,8/11/2011 10:15,6.75,13319,United Kingdom
562965,15060B,FAIRY CAKE DESIGN UMBRELLA,4,8/11/2011 10:45,3.75,18226,United Kingdom
562965,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,8/11/2011 10:45,1.25,18226,United Kingdom
562965,10133,COLOURING PENCILS BROWN TUBE,20,8/11/2011 10:45,0.42,18226,United Kingdom
562965,21914,BLUE HARMONICA IN BOX ,12,8/11/2011 10:45,1.25,18226,United Kingdom
C562969,21987,PACK OF 6 SKULL PAPER CUPS,-12,8/11/2011 10:58,0.65,12610,Italy
562980,23319,BOX OF 6 MINI 50'S CRACKERS,12,8/11/2011 11:44,2.49,17686,United Kingdom
562980,22457,NATURAL SLATE HEART CHALKBOARD ,6,8/11/2011 11:44,2.95,17686,United Kingdom
562980,22567,20 DOLLY PEGS RETROSPOT,12,8/11/2011 11:44,1.45,17686,United Kingdom
562980,23341,PINK DINER WALL CLOCK,2,8/11/2011 11:44,8.5,17686,United Kingdom
562984,22137,BATHROOM SET LOVE HEART DESIGN,4,8/11/2011 11:45,2.95,17841,United Kingdom
562984,21770,OPEN CLOSED METAL SIGN,1,8/11/2011 11:45,4.95,17841,United Kingdom
562999,22384,LUNCH BAG PINK POLKADOT,10,8/11/2011 11:51,1.65,15117,United Kingdom
563017,20978,36 PENCILS TUBE SKULLS,16,8/11/2011 12:48,1.25,13198,United Kingdom
563017,22149,FELTCRAFT 6 FLOWER FRIENDS,6,8/11/2011 12:48,2.1,13198,United Kingdom
563018,22156,HEART DECORATION WITH PEARLS ,24,8/11/2011 12:53,0.85,13427,United Kingdom
563019,23144,ZINC T-LIGHT HOLDER STARS SMALL,12,8/11/2011 12:58,0.83,17340,United Kingdom
563020,23360,SET 8 CANDLES VINTAGE DOILY,12,8/11/2011 12:58,1.95,12428,Finland
563021,16016,LARGE CHINESE STYLE SCISSOR,10,8/11/2011 13:25,0.85,18077,United Kingdom
563022,22386,JUMBO BAG PINK POLKADOT,1,8/11/2011 13:34,2.08,17248,United Kingdom
563022,22979,PANTRY WASHING UP BRUSH,1,8/11/2011 13:34,1.45,17248,United Kingdom
563022,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,3,8/11/2011 13:34,4.95,17248,United Kingdom
563029,22141,CHRISTMAS CRAFT TREE TOP ANGEL,48,8/11/2011 14:34,1.85,18093,United Kingdom
563029,23210,WHITE ROCKING HORSE HAND PAINTED,24,8/11/2011 14:34,1.25,18093,United Kingdom
563030,22675,FRENCH KITCHEN SIGN BLUE METAL,12,8/11/2011 14:36,1.25,14834,United Kingdom
563031,22383,LUNCH BAG SUKI DESIGN ,2,8/11/2011 14:38,1.65,13263,United Kingdom
563031,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,8/11/2011 14:38,1.65,13263,United Kingdom
563032,85204,HANGING WOOD AND FELT FLOWER,96,8/11/2011 14:39,0.12,16076,United Kingdom
563033,22489,PACK OF 12 TRADITIONAL CRAYONS,2,8/11/2011 14:48,0.42,16928,United Kingdom
563035,23133,LARGE IVORY HEART WALL ORGANISER,2,8/11/2011 14:54,8.25,17790,United Kingdom
563036,20725,LUNCH BAG RED RETROSPOT,10,8/11/2011 14:55,1.65,14868,United Kingdom
563061,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,8/11/2011 15:25,0.42,13588,United Kingdom
563061,22150,3 STRIPEY MICE FELTCRAFT,12,8/11/2011 15:25,1.95,13588,United Kingdom
563062,21561,DINOSAUR LUNCH BOX WITH CUTLERY,2,8/11/2011 15:25,2.55,17811,United Kingdom
563070,22616,PACK OF 12 LONDON TISSUES ,12,8/11/2011 15:34,0.29,14099,United Kingdom
563073,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,8/11/2011 15:56,0.29,18235,United Kingdom
563073,22619,SET OF 6 SOLDIER SKITTLES,4,8/11/2011 15:56,3.75,18235,United Kingdom
563074,22197,POPCORN HOLDER,600,8/11/2011 15:58,0.72,12931,United Kingdom
563074,21731,RED TOADSTOOL LED NIGHT LIGHT,150,8/11/2011 15:58,1.45,12931,United Kingdom
563076,22367,CHILDRENS APRON SPACEBOY DESIGN,50,8/11/2011 16:12,1.65,14646,Netherlands
563076,22629,SPACEBOY LUNCH BOX ,320,8/11/2011 16:12,1.65,14646,Netherlands
563076,23203,JUMBO BAG VINTAGE DOILY ,200,8/11/2011 16:12,1.79,14646,Netherlands
563076,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,192,8/11/2011 16:12,0.72,14646,Netherlands
563076,47593B,SCOTTIE DOGS BABY BIB,96,8/11/2011 16:12,0.39,14646,Netherlands
563076,48184,DOORMAT ENGLISH ROSE ,30,8/11/2011 16:12,6.75,14646,Netherlands
563076,22244,3 HOOK HANGER MAGIC GARDEN,192,8/11/2011 16:12,1.65,14646,Netherlands
563076,23346,SPACEBOY BEAKER,200,8/11/2011 16:12,1.08,14646,Netherlands
563076,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,72,8/11/2011 16:12,0.36,14646,Netherlands
563078,23294,SET OF 6 SNACK LOAF BAKING CASES,8,8/11/2011 16:30,0.83,15955,United Kingdom
563078,23295,SET OF 12 MINI LOAF BAKING CASES,8,8/11/2011 16:30,0.83,15955,United Kingdom
563078,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,8/11/2011 16:30,2.08,15955,United Kingdom
563090,23208,LUNCH BAG VINTAGE LEAF DESIGN,20,8/11/2011 17:00,1.65,16186,United Kingdom
563093,21916,SET 12 RETRO WHITE CHALK STICKS,1,8/11/2011 17:28,0.83,,United Kingdom
563093,22362,GLASS JAR PEACOCK BATH SALTS,1,8/11/2011 17:28,5.79,,United Kingdom
563093,22559,SEASIDE FLYING DISC,1,8/11/2011 17:28,2.46,,United Kingdom
563093,22608,PENS ASSORTED FUNKY JEWELED ,3,8/11/2011 17:28,0.42,,United Kingdom
563093,23206,LUNCH BAG APPLE DESIGN,1,8/11/2011 17:28,4.13,,United Kingdom
563093,23245,SET OF 3 REGENCY CAKE TINS,9,8/11/2011 17:28,5.79,,United Kingdom
563093,84598,BOYS ALPHABET IRON ON PATCHES,4,8/11/2011 17:28,0.42,,United Kingdom
563094,84792,ENCHANTED BIRD COATHANGER 5 HOOK,4,8/11/2011 17:35,4.65,14525,United Kingdom
563095,22383,LUNCH BAG SUKI DESIGN ,20,8/12/2011 9:04,1.65,13158,United Kingdom
563100,22492,MINI PAINT SET VINTAGE ,36,8/12/2011 9:57,0.65,12381,Norway
563100,23297,SET 40 HEART SHAPE PETIT FOUR CASES,16,8/12/2011 9:57,1.65,12381,Norway
563111,23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,12,8/12/2011 11:08,1.95,15249,United Kingdom
563112,22138,BAKING SET 9 PIECE RETROSPOT ,3,8/12/2011 11:09,4.95,14849,United Kingdom
563137,23165,LARGE CERAMIC TOP STORAGE JAR,2,8/12/2011 11:22,1.65,14534,United Kingdom
563137,22423,REGENCY CAKESTAND 3 TIER,1,8/12/2011 11:22,12.75,14534,United Kingdom
563155,21245,GREEN POLKADOT PLATE ,5,8/12/2011 11:48,1.69,13069,United Kingdom
563168,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,8/12/2011 12:41,4.95,16045,United Kingdom
563168,22993,SET OF 4 PANTRY JELLY MOULDS,12,8/12/2011 12:41,1.25,16045,United Kingdom
563170,23029,DRAWER KNOB CRACKLE GLAZE GREEN,6,8/12/2011 12:44,1.65,18237,United Kingdom
563172,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,8/12/2011 13:15,0.83,12399,Belgium
563176,22076,6 RIBBONS EMPIRE  ,10,8/12/2011 14:02,1.65,17293,United Kingdom
563176,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,8/12/2011 14:02,1.25,17293,United Kingdom
563178,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,8/12/2011 14:12,1.65,16011,United Kingdom
563180,75049L,LARGE CIRCULAR MIRROR MOBILE,24,8/12/2011 14:25,1.25,16209,United Kingdom
563189,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,8/12/2011 15:22,2.55,12682,France
563193,22304,COFFEE MUG BLUE PAISLEY DESIGN,1,8/12/2011 16:30,4.96,,United Kingdom
563193,47593B,SCOTTIE DOGS BABY BIB,5,8/12/2011 16:30,0.83,,United Kingdom
563194,22840,ROUND CAKE TIN VINTAGE RED,2,8/12/2011 16:36,7.95,17858,United Kingdom
563194,22470,HEART OF WICKER LARGE,1,8/12/2011 16:36,2.95,17858,United Kingdom
563195,84598,BOYS ALPHABET IRON ON PATCHES,5,8/12/2011 16:36,0.42,,United Kingdom
563195,DOT,DOTCOM POSTAGE,1,8/12/2011 16:36,222.49,,United Kingdom
563195,22477,WATERING CAN GARDEN MARKER,1,8/12/2011 16:36,2.46,,United Kingdom
563195,22595,GINGHAM HEART DECORATION,4,8/12/2011 16:36,1.63,,United Kingdom
563195,22662,LUNCH BAG DOLLY GIRL DESIGN,1,8/12/2011 16:36,4.13,,United Kingdom
563195,22880,NUMBER TILE VINTAGE FONT 1,1,8/12/2011 16:36,4.13,,United Kingdom
563198,22189,CREAM HEART CARD HOLDER,36,8/14/2011 10:38,3.39,15270,United Kingdom
563199,22692,DOORMAT WELCOME TO OUR HOME,1,8/14/2011 10:38,7.95,16326,United Kingdom
563201,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,8/14/2011 10:52,0.42,13838,United Kingdom
563201,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,8/14/2011 10:52,1.65,13838,United Kingdom
563203,21524,DOORMAT SPOTTY HOME SWEET HOME,10,8/14/2011 11:31,6.75,16525,United Kingdom
563209,23298,SPOTTY BUNTING,3,8/14/2011 12:23,4.95,13527,United Kingdom
563209,23329,DECORATIVE WICKER HEART LARGE,6,8/14/2011 12:23,1.65,13527,United Kingdom
563209,22227,HANGING HEART MIRROR DECORATION ,6,8/14/2011 12:23,0.65,13527,United Kingdom
563209,23227,FILIGREE HEART BUTTERFLY WHITE ,6,8/14/2011 12:23,1.25,13527,United Kingdom
563209,23331,DECORATIVE WICKER HEART SMALL,14,8/14/2011 12:23,0.63,13527,United Kingdom
563210,23313,VINTAGE CHRISTMAS BUNTING,2,8/14/2011 12:27,4.95,16466,United Kingdom
563211,48111,DOORMAT 3 SMILEY CATS,2,8/14/2011 12:33,7.95,17049,United Kingdom
563213,23293,SET OF 12 FAIRY CAKE BAKING CASES,1,8/14/2011 12:55,0.83,16115,United Kingdom
563214,22776,SWEETHEART CAKESTAND 3 TIER,1,8/14/2011 12:56,9.95,16370,United Kingdom
563214,48194,DOORMAT HEARTS,1,8/14/2011 12:56,7.95,16370,United Kingdom
563215,23188,VINTAGE  2 METER FOLDING RULER,12,8/14/2011 12:56,1.65,15683,United Kingdom
563216,22662,LUNCH BAG DOLLY GIRL DESIGN,1,8/14/2011 13:14,1.65,17841,United Kingdom
563216,21389,IVORY HANGING DECORATION  BIRD,1,8/14/2011 13:14,0.85,17841,United Kingdom
563217,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,8/14/2011 13:21,1.65,13515,United Kingdom
563230,23346,SPACEBOY BEAKER,6,8/14/2011 15:39,1.25,15376,United Kingdom
563234,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,8/15/2011 8:26,1.25,13621,United Kingdom
563237,84341B,SMALL PINK MAGIC CHRISTMAS TREE,36,8/15/2011 9:57,0.38,14321,United Kingdom
563239,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,5,8/15/2011 10:02,0.42,15048,United Kingdom
563241,21497,FANCY FONTS BIRTHDAY WRAP,25,8/15/2011 10:22,0.42,12758,Portugal
563245,20712,JUMBO BAG WOODLAND ANIMALS,10,8/15/2011 10:53,2.08,16272,United Kingdom
563248,22847,BREAD BIN DINER STYLE IVORY,1,8/15/2011 11:30,16.95,14702,United Kingdom
563252,21907,I'M ON HOLIDAY METAL SIGN,12,8/15/2011 11:59,2.1,17655,United Kingdom
563255,23181,BULL DOG BOTTLE TOP WALL CLOCK,1,8/15/2011 12:07,8.25,14527,United Kingdom
563257,22516,CHILDS GARDEN RAKE BLUE,6,8/15/2011 12:07,2.1,13799,United Kingdom
563262,21427,SKULLS STORAGE BOX SMALL,2,8/15/2011 12:44,2.1,15311,United Kingdom
563288,20726,LUNCH BAG WOODLAND,20,8/15/2011 12:53,1.65,12656,France
563288,23209,LUNCH BAG VINTAGE DOILY ,10,8/15/2011 12:53,1.65,12656,France
563300,47566,PARTY BUNTING,7,8/15/2011 12:57,4.95,16774,United Kingdom
563328,20978,36 PENCILS TUBE SKULLS,1,8/15/2011 13:07,1.25,14606,United Kingdom
563328,21094,SET/6 RED SPOTTY PAPER PLATES,4,8/15/2011 13:07,0.85,14606,United Kingdom
563348,22729,ALARM CLOCK BAKELIKE ORANGE,8,8/15/2011 13:48,3.75,13078,United Kingdom
563350,23302,KNEELING MAT HOUSEWORK  DESIGN,4,8/15/2011 14:10,1.65,14498,United Kingdom
563350,22992,REVOLVER WOODEN RULER ,4,8/15/2011 14:10,1.95,14498,United Kingdom
563351,22676,FRENCH BLUE METAL DOOR SIGN 1,20,8/15/2011 14:17,1.25,16902,United Kingdom
563352,22550,HOLIDAY FUN LUDO,4,8/15/2011 14:32,3.75,15706,United Kingdom
563353,23170,REGENCY TEA PLATE ROSES ,12,8/15/2011 14:32,1.65,15480,Malta
563358,23118,PARISIENNE JEWELLERY DRAWER ,1,8/15/2011 14:51,7.5,17858,United Kingdom
563360,23302,KNEELING MAT HOUSEWORK  DESIGN,3,8/15/2011 15:06,1.65,15023,United Kingdom
563360,23198,PANTRY MAGNETIC  SHOPPING LIST,6,8/15/2011 15:06,1.45,15023,United Kingdom
563367,22497,SET OF 2 TINS VINTAGE BATHROOM ,4,8/16/2011 8:58,4.25,16133,United Kingdom
563370,21479,WHITE SKULL HOT WATER BOTTLE ,4,8/16/2011 9:34,3.75,16153,United Kingdom
563374,62018,SOMBRERO ,200,8/16/2011 10:03,1.25,13953,United Kingdom
563376,84596L,BISCUITS SMALL BOWL LIGHT BLUE,8,8/16/2011 10:36,0.42,15752,United Kingdom
563376,20723,STRAWBERRY CHARLOTTE BAG,5,8/16/2011 10:36,0.85,15752,United Kingdom
563376,23332,IVORY WICKER HEART LARGE,5,8/16/2011 10:36,1.65,15752,United Kingdom
563404,22111,SCOTTIE DOG HOT WATER BOTTLE,6,8/16/2011 11:04,4.95,16303,United Kingdom
563404,22896,PEG BAG APPLES DESIGN,12,8/16/2011 11:04,2.55,16303,United Kingdom
563404,20712,JUMBO BAG WOODLAND ANIMALS,20,8/16/2011 11:04,2.08,16303,United Kingdom
563425,22732,3D VINTAGE CHRISTMAS STICKERS ,18,8/16/2011 11:37,1.25,15140,United Kingdom
563427,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,8/16/2011 11:40,0.29,16470,United Kingdom
563429,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,8/16/2011 11:48,2.08,13999,United Kingdom
563432,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,8/16/2011 12:12,8.5,16713,United Kingdom
563434,22523,CHILDS GARDEN FORK PINK,6,8/16/2011 12:21,0.85,14057,United Kingdom
563434,20749,ASSORTED COLOUR MINI CASES,4,8/16/2011 12:21,7.95,14057,United Kingdom
563439,22383,LUNCH BAG SUKI DESIGN ,19,8/16/2011 13:05,4.96,,United Kingdom
563439,84989a,75 GREEN FAIRY CAKE CASES,1,8/16/2011 13:05,2.08,,United Kingdom
563440,16048,TEATIME ROUND PENCIL SHARPENER ,24,8/16/2011 13:12,0.12,13189,United Kingdom
563442,22699,ROSES REGENCY TEACUP AND SAUCER ,6,8/16/2011 13:25,2.95,17637,United Kingdom
563444,82567,"AIRLINE LOUNGE,METAL SIGN",2,8/16/2011 13:50,2.1,16033,United Kingdom
563444,23146,TRIPLE HOOK ANTIQUE IVORY ROSE,2,8/16/2011 13:50,3.29,16033,United Kingdom
563444,23112,PARISIENNE CURIO CABINET,1,8/16/2011 13:50,7.5,16033,United Kingdom
563450,23203,JUMBO BAG VINTAGE DOILY ,30,8/16/2011 14:33,2.08,16523,United Kingdom
563454,23264,SET OF 3 WOODEN SLEIGH DECORATIONS,12,8/16/2011 14:41,1.25,13305,United Kingdom
563467,22995,TRAVEL CARD WALLET SUKI,1,8/16/2011 14:55,0.42,,United Kingdom
563476,23206,LUNCH BAG APPLE DESIGN,20,8/16/2011 15:22,1.65,17682,United Kingdom
563477,22726,ALARM CLOCK BAKELIKE GREEN,1,8/16/2011 15:39,3.75,17097,Spain
563500,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,6,8/16/2011 17:25,0.39,15856,United Kingdom
563503,16218,CARTOON  PENCIL SHARPENERS,80,8/17/2011 9:05,0.06,16488,United Kingdom
563507,22091,EMPIRE TISSUE BOX,36,8/17/2011 10:08,0.39,14414,United Kingdom
563522,20978,36 PENCILS TUBE SKULLS,3,8/17/2011 10:59,1.25,17975,United Kingdom
563522,20983,12 PENCILS TALL TUBE RED RETROSPOT,2,8/17/2011 10:59,0.85,17975,United Kingdom
563533,22365,DOORMAT RESPECTABLE HOUSE,1,8/17/2011 11:14,7.95,16241,United Kingdom
563538,22383,LUNCH BAG SUKI DESIGN ,1,8/17/2011 11:48,1.65,17841,United Kingdom
563538,21989,PACK OF 20 SKULL PAPER NAPKINS,1,8/17/2011 11:48,0.85,17841,United Kingdom
563538,21930,JUMBO STORAGE BAG SKULLS,2,8/17/2011 11:48,2.08,17841,United Kingdom
563538,20726,LUNCH BAG WOODLAND,3,8/17/2011 11:48,1.65,17841,United Kingdom
563540,85014A,BLACK/BLUE POLKADOT UMBRELLA,3,8/17/2011 12:04,5.95,12473,Germany
563546,23004,TRAVEL CARD WALLET PANTRY,24,8/17/2011 12:24,0.42,16729,United Kingdom
563547,22553,PLASTERS IN TIN SKULLS,12,8/17/2011 12:29,1.65,,EIRE
563548,POST,POSTAGE,3,8/17/2011 12:30,18,12528,Germany
563549,85152,HAND OVER THE CHOCOLATE   SIGN ,1,8/17/2011 12:34,4.13,,United Kingdom
563549,21934,SKULL SHOULDER BAG,1,8/17/2011 12:34,3.29,,United Kingdom
563549,23163,REGENCY SUGAR TONGS,6,8/17/2011 12:34,4.96,,United Kingdom
563550,21914,BLUE HARMONICA IN BOX ,12,8/17/2011 12:50,1.25,14194,United Kingdom
563551,22673,FRENCH GARDEN SIGN BLUE METAL,1,8/17/2011 13:04,1.25,17757,United Kingdom
563552,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,8/17/2011 13:06,1.25,17656,United Kingdom
563555,21731,RED TOADSTOOL LED NIGHT LIGHT,4,8/17/2011 13:21,1.65,16755,United Kingdom
563557,84997B,CHILDRENS CUTLERY RETROSPOT RED ,4,8/17/2011 13:33,4.15,15786,United Kingdom
563557,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,4,8/17/2011 13:33,4.15,15786,United Kingdom
563557,21983,PACK OF 12 BLUE PAISLEY TISSUES ,24,8/17/2011 13:33,0.29,15786,United Kingdom
563557,22081,RIBBON REEL FLORA + FAUNA ,10,8/17/2011 13:33,1.65,15786,United Kingdom
563557,21976,PACK OF 60 MUSHROOM CAKE CASES,24,8/17/2011 13:33,0.55,15786,United Kingdom
563557,23034,DRAWER KNOB CERAMIC BLACK,24,8/17/2011 13:33,1.45,15786,United Kingdom
563557,21670,BLUE SPOT CERAMIC DRAWER KNOB,24,8/17/2011 13:33,1.25,15786,United Kingdom
563557,22671,FRENCH LAUNDRY SIGN BLUE METAL,12,8/17/2011 13:33,1.65,15786,United Kingdom
563557,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,8/17/2011 13:33,6.75,15786,United Kingdom
563557,23110,PARISIENNE KEY CABINET ,2,8/17/2011 13:33,5.75,15786,United Kingdom
563558,20725,LUNCH BAG RED RETROSPOT,10,8/17/2011 13:40,1.65,14156,EIRE
563558,23298,SPOTTY BUNTING,9,8/17/2011 13:40,4.95,14156,EIRE
563560,21212,PACK OF 72 RETROSPOT CAKE CASES,24,8/17/2011 14:00,0.55,12971,United Kingdom
563565,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2,8/17/2011 14:22,4.95,17338,United Kingdom
563565,21993,FLORAL FOLK STATIONERY SET,2,8/17/2011 14:22,1.25,17338,United Kingdom
563565,22295,HEART FILIGREE DOVE LARGE,2,8/17/2011 14:22,1.65,17338,United Kingdom
563566,23206,LUNCH BAG APPLE DESIGN,20,8/17/2011 14:25,1.65,13655,United Kingdom
563566,21096,SET/6 FRUIT SALAD  PAPER PLATES,24,8/17/2011 14:25,0.39,13655,United Kingdom
563569,23207,LUNCH BAG ALPHABET DESIGN,10,8/17/2011 14:47,1.65,18257,United Kingdom
563574,23236,STORAGE TIN VINTAGE DOILY ,6,8/17/2011 15:05,2.89,15827,United Kingdom
563576,22894,TABLECLOTH RED APPLES DESIGN ,6,8/17/2011 15:06,9.95,12748,United Kingdom
563580,22533,MAGIC DRAWING SLATE BAKE A CAKE ,1,8/17/2011 15:53,0.42,16706,United Kingdom
563580,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,12,8/17/2011 15:53,0.19,16706,United Kingdom
563580,15039,SANDALWOOD FAN,2,8/17/2011 15:53,0.85,16706,United Kingdom
563580,21068,VINTAGE BILLBOARD LOVE/HATE MUG,2,8/17/2011 15:53,1.25,16706,United Kingdom
563584,23203,JUMBO BAG DOILEY PATTERNS,20,8/17/2011 16:48,2.08,15122,United Kingdom
563584,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,8/17/2011 16:48,6.35,15122,United Kingdom
563584,48187,DOORMAT NEW ENGLAND,2,8/17/2011 16:48,7.95,15122,United Kingdom
563585,21625,VINTAGE UNION JACK APRON,2,8/17/2011 17:01,6.95,17070,United Kingdom
C563600,22627,MINT KITCHEN SCALES,-1,8/18/2011 6:24,8.5,14911,EIRE
C563609,22784,LANTERN CREAM GAZEBO ,-2,8/18/2011 6:34,4.95,18178,United Kingdom
563613,82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",8,8/18/2011 8:49,1.25,12688,Israel
563613,22627,MINT KITCHEN SCALES,4,8/18/2011 8:49,8.5,12688,Israel
563613,20676,RED RETROSPOT BOWL,24,8/18/2011 8:49,1.25,12688,Israel
563613,16054,POPART RECT PENCIL SHARPENER ASST,36,8/18/2011 8:49,0.12,12688,Israel
563613,22608,PENS ASSORTED FUNKY JEWELED ,36,8/18/2011 8:49,0.19,12688,Israel
563613,22617,BAKING SET SPACEBOY DESIGN,6,8/18/2011 8:49,4.95,12688,Israel
563614,23286,BLUE VINTAGE SPOT BEAKER,96,8/18/2011 8:51,0.72,12415,Australia
563614,21843,RED RETROSPOT CAKE STAND,24,8/18/2011 8:51,9.95,12415,Australia
563614,22979,PANTRY WASHING UP BRUSH,72,8/18/2011 8:51,1.25,12415,Australia
563614,21731,RED TOADSTOOL LED NIGHT LIGHT,432,8/18/2011 8:51,1.45,12415,Australia
563614,21915,RED  HARMONICA IN BOX ,240,8/18/2011 8:51,1.06,12415,Australia
563615,20712,JUMBO BAG WOODLAND ANIMALS,10,8/18/2011 9:01,2.08,16945,United Kingdom
563615,21931,JUMBO STORAGE BAG SUKI,10,8/18/2011 9:01,2.08,16945,United Kingdom
563617,21746,SMALL RED RETROSPOT WINDMILL,24,8/18/2011 9:45,1.25,15301,United Kingdom
563619,21164,HOME SWEET HOME METAL SIGN ,6,8/18/2011 10:01,2.95,12839,United Kingdom
563619,21071,VINTAGE BILLBOARD DRINK ME MUG,12,8/18/2011 10:01,1.25,12839,United Kingdom
563619,37448,CERAMIC CAKE DESIGN SPOTTED MUG,12,8/18/2011 10:01,1.49,12839,United Kingdom
563619,20719,WOODLAND CHARLOTTE BAG,10,8/18/2011 10:01,0.85,12839,United Kingdom
563619,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,8/18/2011 10:01,0.85,12839,United Kingdom
563621,22356,CHARLOTTE BAG PINK POLKADOT,10,8/18/2011 10:10,0.85,13113,United Kingdom
563622,22120,WELCOME  WOODEN BLOCK LETTERS,3,8/18/2011 10:21,9.95,15189,United Kingdom
563623,22423,REGENCY CAKESTAND 3 TIER,32,8/18/2011 10:23,10.95,15189,United Kingdom
563638,22410,MONEY BOX HOUSEKEEPING DESIGN,1,8/18/2011 10:36,1.25,15311,United Kingdom
