Date,PotholeReports,Temperature,Humidity,WindSpeed,Rainfall,ExpectedWorkload
2020-07-21,1046,27.7,67,3.28084,NA,Low
2020-07-22,850,28.1,67,4.92126,NA,Low
2020-07-22,647,28.5,69,4.92126,NA,Low
2020-07-22,459,28.5,68,0,NA,Low
2020-07-22,295,28.9,70,1.3123360000000002,NA,Low
2020-07-22,215,28.9,54,6.2335959999999995,NA,Low
2020-07-22,265,29.3,57,2.952756,NA,Low
2020-07-22,578,29.6,54,4.265092,NA,Low
2020-07-22,1006,29.5,53,3.6089240000000005,NA,Low
2020-07-22,1579,28.4,50,3.6089240000000005,NA,Medium
2020-07-22,813,27.1,49,5.905512,NA,Low
2020-07-22,549,25.6,46,6.56168,NA,Low
2020-07-22,547,24.7,45,5.577427999999999,NA,Low
2020-07-22,562,23.4,41,6.56168,NA,Low
2020-07-22,550,23.3,44,4.593176,NA,Low
2020-07-22,535,22.7,40,5.905512,NA,Low
2020-07-22,605,23.4,44,4.92126,NA,Low
2020-07-22,676,22.1,39,5.249344000000001,NA,Low
2020-07-22,1066,22.6,44,7.545932,NA,Low
2020-07-22,1881,23.3,47,8.2021,NA,High
2020-07-22,1605,24.8,52,7.545932,NA,Medium
2020-07-22,1480,26.1,58,7.874015999999999,NA,Medium
2020-07-22,1535,26.7,63,3.9370079999999996,NA,Low
2020-07-22,1375,27.1,64,3.28084,NA,Low
2020-07-22,1020,27.6,64,5.577427999999999,NA,Medium
2020-07-23,763,27.9,67,3.6089240000000005,NA,Low
2020-07-23,675,28.3,68,0.9842519999999999,NA,Low
2020-07-23,443,28.5,68,0.9842519999999999,NA,Low
2020-07-23,327,28.8,68,4.593176,NA,Low
2020-07-23,236,29,73,1.64042,NA,Low
2020-07-23,266,29.5,72,1.64042,NA,Low
2020-07-23,544,29.5,62,4.265092,NA,Low
2020-07-23,937,29.2,58,5.249344000000001,NA,Low
2020-07-23,1471,28.2,55,4.265092,NA,Medium
2020-07-23,784,27,50,5.577427999999999,NA,Low
2020-07-23,530,25.7,48,8.2021,NA,Low
2020-07-23,575,24.3,42,5.249344000000001,NA,Low
2020-07-23,585,23.2,41,6.8897640000000004,NA,Low
2020-07-23,585,23.2,44,5.905512,NA,Low
2020-07-23,575,22.6,40,9.186352,NA,Low
2020-07-23,600,22.6,44,10.498688000000001,NA,Low
2020-07-23,763,23.3,44,11.48294,NA,Medium
2020-07-23,1105,24.2,49,12.795276,NA,Low
2020-07-23,1920,25.6,53,10.826772,NA,Medium
2020-07-23,1558,26.5,54,8.858268,NA,Medium
2020-07-23,1517,27.8,58,6.2335959999999995,NA,Medium
2020-07-23,1511,28.8,63,5.577427999999999,NA,Medium
2020-07-23,1421,29.4,64,3.9370079999999996,NA,Medium
2020-07-23,1103,29.8,62,2.6246720000000003,NA,Low
2020-07-24,953,30,61,5.577427999999999,NA,Low
2020-07-24,872,30.1,61,3.6089240000000005,NA,Low
2020-07-24,594,30.1,59,6.2335959999999995,NA,Low
2020-07-24,435,30.3,57,4.92126,NA,Low
2020-07-24,304,30.5,60,3.9370079999999996,NA,Low
2020-07-24,234,30.8,62,6.8897640000000004,NA,Low
2020-07-24,289,30.9,63,5.249344000000001,NA,Low
2020-07-24,405,30.6,62,6.2335959999999995,NA,Low
2020-07-24,568,29.8,61,5.905512,NA,Low
2020-07-24,598,28.7,58,6.2335959999999995,NA,Low
2020-07-24,569,27.7,56,5.577427999999999,NA,Low
2020-07-24,655,26.6,52,9.186352,NA,Low
2020-07-24,640,26.8,52,8.2021,NA,Low
2020-07-24,703,26.4,54,12.139108,NA,Low
2020-07-24,676,26.9,54,13.779528000000001,NA,Low
2020-07-24,690,25.3,48,11.811024,NA,Low
2020-07-24,700,25.5,49,13.12336,NA,Low
2020-07-24,901,25.7,48,11.154855999999999,NA,Medium
2020-07-24,1044,26.8,52,12.139108,NA,Medium
2020-07-24,1277,28,57,9.514436,NA,Medium
2020-07-24,1387,29.8,66,9.186352,NA,Medium
2020-07-24,1377,30.8,73,6.2335959999999995,NA,Low
2020-07-24,1337,31.4,74,8.2021,NA,Medium
2020-07-24,1155,31.8,78,8.2021,NA,Low
2020-07-25,983,32,82,4.593176,NA,Low
2020-07-25,758,32.3,83,8.858268,NA,Low
2020-07-25,509,32.5,83,8.858268,NA,Low
2020-07-25,401,32.7,84,5.577427999999999,NA,Low
2020-07-25,253,32.7,83,7.217848000000001,NA,Low
2020-07-25,188,32.7,84,2.6246720000000003,NA,Low
2020-07-25,222,32.7,83,4.593176,NA,Low
2020-07-25,223,32.5,86,5.905512,0.4,Low
2020-07-25,309,32.5,95,2.296588,1.6,Low
2020-07-25,422,30.9,76,7.217848000000001,NA,Low
2020-07-25,461,30.5,78,6.56168,NA,Low
2020-07-25,499,28.8,63,8.530184,NA,Low
2020-07-25,565,27.5,59,11.154855999999999,NA,Low
2020-07-25,600,27,56,11.48294,NA,Low
2020-07-25,639,26.7,55,15.419948,NA,Low
2020-07-25,712,26.3,55,12.139108,NA,Low
2020-07-25,818,26.4,57,11.48294,NA,Low
2020-07-25,978,27.2,61,13.12336,NA,Low
2020-07-25,1247,28.2,63,13.12336,NA,Medium
2020-07-25,1411,29.1,68,10.826772,NA,Medium
2020-07-25,1524,30,72,11.48294,NA,Low
2020-07-25,1465,30.7,75,11.811024,NA,Medium
2020-07-25,1286,30.9,77,9.84252,NA,Medium
2020-07-25,942,31.2,79,4.265092,NA,Low
2020-07-26,707,31.3,79,7.217848000000001,NA,Low
2020-07-26,455,31.3,80,4.92126,NA,Low
2020-07-26,309,31.4,80,3.9370079999999996,NA,Low
2020-07-26,219,31.4,81,3.6089240000000005,NA,Low
2020-07-26,162,31.6,82,1.64042,NA,Low
2020-07-26,258,31.7,83,5.577427999999999,NA,Low
2020-07-26,546,31.7,83,3.6089240000000005,NA,Low
2020-07-26,699,31.5,82,2.6246720000000003,NA,Low
2020-07-26,797,31.3,86,4.593176,0.5,Low
2020-07-26,614,31.6,87,5.577427999999999,4,Low
2020-07-26,533,30.2,76,4.593176,NA,Low
2020-07-26,569,28.7,70,3.28084,NA,Low
2020-07-26,613,26.8,59,8.530184,NA,Low
2020-07-26,666,25.7,54,7.217848000000001,NA,Low
2020-07-26,571,26,59,10.498688000000001,NA,Low
2020-07-26,646,26.4,58,11.811024,NA,Low
2020-07-26,752,25.4,55,8.2021,NA,Low
2020-07-26,1063,25,53,4.92126,NA,Low
2020-07-26,1956,27.2,63,4.265092,NA,Medium
2020-07-26,1548,27.8,65,2.6246720000000003,NA,Medium
2020-07-26,1537,28.7,65,6.56168,NA,Medium
2020-07-26,1611,29.4,70,5.249344000000001,NA,Medium
2020-07-26,1371,29.9,72,1.3123360000000002,NA,Medium
2020-07-26,969,30.6,79,3.9370079999999996,2,Medium
2020-07-27,842,31.2,72,2.6246720000000003,NA,Low
2020-07-27,619,31.8,68,2.952756,NA,Low
2020-07-27,443,32.1,68,2.952756,NA,Low
2020-07-27,278,32.4,69,2.952756,NA,Low
2020-07-27,201,32.7,68,2.296588,NA,Low
2020-07-27,273,32.9,69,2.952756,NA,Low
2020-07-27,634,33.2,70,2.296588,NA,Low
2020-07-27,1059,33,69,2.6246720000000003,NA,Medium
2020-07-27,1695,31.5,64,6.56168,NA,Medium
2020-07-27,961,30.7,66,3.6089240000000005,NA,Low
2020-07-27,635,29.9,65,3.9370079999999996,NA,Low
2020-07-27,657,28.6,59,2.6246720000000003,NA,Low
2020-07-27,770,28.1,57,2.952756,NA,Low
2020-07-27,662,27,55,3.28084,NA,Low
2020-07-27,658,26,50,3.9370079999999996,NA,Low
2020-07-27,698,25.7,49,3.28084,NA,Low
2020-07-27,855,24.6,45,8.530184,NA,Low
2020-07-27,1232,24.4,44,7.874015999999999,NA,Medium
2020-07-27,2274,25.4,50,10.170604,NA,High
2020-07-27,1898,27.1,56,8.530184,NA,Medium
2020-07-27,1836,28.9,64,8.858268,NA,Medium
2020-07-27,1826,29.7,69,7.217848000000001,NA,Medium
2020-07-27,1664,30.2,75,4.593176,NA,Medium
2020-07-27,1136,30.5,78,4.593176,NA,Medium
2020-07-28,853,30.9,77,6.8897640000000004,NA,Low
2020-07-28,700,31.5,80,4.92126,NA,Low
2020-07-28,489,31.7,84,6.8897640000000004,NA,Low
2020-07-28,322,31.7,84,1.64042,NA,Low
2020-07-28,183,32,85,3.28084,NA,Low
2020-07-28,260,32.1,84,0,NA,Low
2020-07-28,614,32.4,84,3.9370079999999996,NA,Low
2020-07-28,1079,31.8,82,4.92126,NA,Medium
2020-07-28,1693,31.4,80,5.249344000000001,NA,Low
2020-07-28,920,29.8,66,4.593176,NA,Medium
2020-07-28,657,28.4,58,7.545932,NA,Low
2020-07-28,624,27.3,55,8.858268,NA,Low
2020-07-28,629,25.9,46,5.249344000000001,NA,Low
2020-07-28,673,25.6,48,6.8897640000000004,NA,Low
2020-07-28,670,26.4,50,11.48294,NA,Low
2020-07-28,687,25.5,47,10.498688000000001,NA,Medium
2020-07-28,839,24.9,40,8.530184,NA,Low
2020-07-28,1266,25,37,8.530184,NA,Medium
2020-07-28,2326,25.5,45,6.56168,NA,High
2020-07-28,1983,27.4,60,11.48294,NA,Medium
2020-07-28,1822,29,66,9.514436,NA,Medium
2020-07-28,1783,30.3,71,10.498688000000001,NA,Medium
2020-07-28,1628,30.5,73,2.952756,NA,Medium
2020-07-28,1180,30.9,77,1.3123360000000002,NA,Medium
2020-07-29,929,31.1,75,5.249344000000001,NA,Low
2020-07-29,733,31.2,75,6.8897640000000004,NA,Low
2020-07-29,466,31.5,79,3.9370079999999996,NA,Low
2020-07-29,334,31.7,80,4.593176,NA,Low
2020-07-29,189,31.9,81,4.92126,NA,Low
2020-07-29,292,32.2,82,3.28084,NA,Low
2020-07-29,619,32.3,84,4.593176,NA,Low
2020-07-29,1088,32.1,81,5.905512,NA,Medium
2020-07-29,1731,31.4,75,3.9370079999999996,NA,Medium
2020-07-29,977,30.6,64,7.545932,NA,Low
2020-07-29,649,29.6,63,5.905512,NA,Low
2020-07-29,659,29.2,63,7.874015999999999,NA,Low
2020-07-29,484,28.9,63,9.84252,NA,Low
2020-07-29,628,30.3,80,5.577427999999999,0.4,Low
2020-07-29,561,29.2,69,5.905512,NA,Low
2020-07-29,644,28.8,67,8.858268,NA,Low
2020-07-29,559,28.4,73,9.84252,NA,Low
2020-07-29,740,31.2,83,13.12336,1.1,Low
2020-07-29,1850,31.9,86,7.545932,0.5,Medium
2020-07-29,1698,31.8,82,1.3123360000000002,NA,Medium
2020-07-29,1591,32.1,78,1.9685039999999998,NA,Medium
2020-07-29,1654,32.2,82,0.9842519999999999,NA,Medium
2020-07-29,1494,32.5,82,1.3123360000000002,NA,Medium
2020-07-29,1075,32.7,81,0,NA,Low
2020-07-30,903,32.9,84,0.6561680000000001,NA,Medium
2020-07-30,708,33.1,84,0.6561680000000001,NA,Low
2020-07-30,484,33.1,84,2.6246720000000003,NA,Low
2020-07-30,346,33.3,84,1.3123360000000002,NA,Low
2020-07-30,214,33.7,85,1.3123360000000002,NA,Low
2020-07-30,283,33.9,83,0.9842519999999999,NA,Low
2020-07-30,645,34.3,83,1.9685039999999998,NA,Low
2020-07-30,1027,34,78,2.296588,NA,Low
2020-07-30,1728,32.8,69,5.905512,NA,Medium
2020-07-30,892,31,64,2.6246720000000003,NA,Medium
2020-07-30,683,29.5,58,1.9685039999999998,NA,Low
2020-07-30,697,28.1,53,3.9370079999999996,NA,Low
2020-07-30,721,26.6,47,4.265092,NA,Low
2020-07-30,696,25.8,41,5.577427999999999,NA,Low
2020-07-30,658,24.9,44,5.249344000000001,NA,Low
2020-07-30,725,25.2,47,7.874015999999999,NA,Low
2020-07-30,853,23.6,40,10.498688000000001,NA,Low
2020-07-30,1293,23.7,40,8.858268,NA,Medium
2020-07-30,2289,24.8,44,8.530184,NA,Medium
2020-07-30,1903,26.6,49,8.530184,NA,Medium
2020-07-30,1702,27.8,52,7.545932,NA,Medium
2020-07-30,1641,28.7,55,2.952756,NA,Medium
2020-07-30,1544,29.1,54,2.6246720000000003,NA,Medium
2020-07-30,1198,29.6,58,4.593176,NA,Medium
2020-07-31,1022,30.2,63,6.56168,NA,Low
2020-07-31,881,31,67,3.6089240000000005,NA,Low
2020-07-31,691,31.5,68,3.6089240000000005,NA,Low
2020-07-31,441,32.1,69,2.6246720000000003,NA,Low
2020-07-31,266,32.6,69,3.28084,NA,Low
2020-07-31,263,33.1,69,2.296588,NA,Low
2020-07-31,355,33.5,69,2.6246720000000003,NA,Low
2020-07-31,425,33.3,67,2.6246720000000003,NA,Low
2020-07-31,647,32,60,3.28084,NA,Medium
2020-07-31,672,30.3,58,4.265092,NA,Low
2020-07-31,643,28.7,53,5.905512,NA,Medium
2020-07-31,766,28.5,54,8.2021,NA,Low
2020-07-31,759,26.8,50,7.545932,NA,Low
2020-07-31,830,25.9,45,4.92126,NA,Medium
2020-07-31,733,25.5,43,8.530184,NA,Low
2020-07-31,694,25,41,4.92126,NA,Low
2020-07-31,826,24.4,39,8.858268,NA,Low
2020-07-31,1006,24.2,36,7.217848000000001,NA,Low
2020-07-31,1274,25.6,40,5.905512,NA,Low
2020-07-31,1482,26.2,44,7.217848000000001,NA,Medium
2020-07-31,1469,27.2,47,6.2335959999999995,NA,Medium
2020-07-31,1437,28.4,63,3.9370079999999996,NA,Medium
2020-07-31,1351,28.7,53,7.545932,NA,Medium
2020-07-31,1076,29.3,55,4.92126,NA,Medium
2020-08-01,997,30.1,56,6.56168,NA,Low
2020-08-01,703,30.6,58,4.92126,NA,Low
2020-08-01,554,31,60,4.593176,NA,Low
2020-08-01,387,31.5,62,5.249344000000001,NA,Low
2020-08-01,260,31.9,63,2.6246720000000003,NA,Low
2020-08-01,196,32.3,65,4.593176,NA,Low
2020-08-01,261,32.8,66,2.952756,NA,Low
2020-08-01,316,32.6,61,1.9685039999999998,NA,Low
2020-08-01,520,31.4,54,3.6089240000000005,NA,Low
2020-08-01,568,30.3,55,5.249344000000001,NA,Low
2020-08-01,483,28.4,51,7.545932,NA,Low
2020-08-01,526,27.2,49,9.186352,NA,Low
2020-08-01,670,26.2,44,6.56168,NA,Low
2020-08-01,704,26,47,4.593176,NA,Low
2020-08-01,697,25,45,7.217848000000001,NA,Low
2020-08-01,820,25.1,46,6.56168,NA,Low
2020-08-01,959,25.9,47,8.2021,NA,Medium
2020-08-01,1156,26.3,48,7.545932,NA,Low
2020-08-01,1225,26.6,49,5.249344000000001,NA,Low
2020-08-01,1117,28,76,6.8897640000000004,1,Low
2020-08-01,1208,30.6,86,3.6089240000000005,4,Medium
2020-08-01,1337,31.1,83,0.9842519999999999,NA,Medium
2020-08-01,1127,31.2,79,0.6561680000000001,NA,Medium
2020-08-01,707,31.3,81,1.3123360000000002,NA,Low
2020-08-02,409,31.6,85,4.265092,NA,Low
2020-08-02,231,31.8,88,0.6561680000000001,1,Low
2020-08-02,212,31.9,78,2.952756,NA,Low
2020-08-02,196,32.3,88,1.64042,NA,Low
2020-08-02,151,32.9,91,2.952756,NA,Low
2020-08-02,230,33.2,90,1.9685039999999998,NA,Low
2020-08-02,594,33.3,89,1.9685039999999998,NA,Low
2020-08-02,1065,33,86,2.952756,NA,Medium
2020-08-02,1657,32,78,3.6089240000000005,NA,Medium
2020-08-02,903,30.6,74,6.56168,NA,Low
2020-08-02,639,29.4,67,2.296588,NA,Medium
2020-08-02,677,28.3,58,3.6089240000000005,NA,Low
2020-08-02,724,26.6,54,8.530184,NA,Low
2020-08-02,698,27,54,5.577427999999999,NA,Low
2020-08-02,651,26.4,55,3.6089240000000005,NA,Low
2020-08-02,709,26,51,5.905512,NA,Low
2020-08-02,901,26.5,52,7.217848000000001,NA,Medium
2020-08-02,1358,26.8,55,8.858268,NA,Medium
2020-08-02,2367,26.9,59,10.170604,NA,Medium
2020-08-02,2036,27.9,60,7.545932,NA,Medium
2020-08-02,1847,29,64,9.514436,NA,Medium
2020-08-02,1851,29.6,66,5.249344000000001,NA,Medium
2020-08-02,1635,30.1,60,4.265092,NA,Medium
2020-08-02,1086,30.4,63,0.32808400000000004,NA,Low
2020-08-03,872,30.7,68,5.249344000000001,NA,Low
2020-08-03,681,31.1,71,3.9370079999999996,NA,Low
2020-08-03,467,31.4,70,4.92126,NA,Low
2020-08-03,345,31.6,73,4.593176,NA,Low
2020-08-03,209,31.9,71,1.3123360000000002,NA,Low
2020-08-03,254,32.1,71,0.9842519999999999,NA,Low
2020-08-03,643,32.2,71,0.32808400000000004,NA,Low
2020-08-03,1097,32.1,71,1.3123360000000002,NA,Medium
2020-08-03,1708,30.7,63,2.952756,NA,Medium
2020-08-03,944,29,56,2.6246720000000003,NA,Low
2020-08-03,615,28.3,57,4.265092,NA,Low
2020-08-03,636,27.6,54,6.2335959999999995,NA,Low
2020-08-03,699,26.1,49,4.92126,NA,Low
2020-08-03,695,24.3,38,7.874015999999999,NA,Low
2020-08-03,627,23.8,41,9.514436,NA,Low
2020-08-03,700,22.8,38,8.2021,NA,Low
2020-08-03,920,23.7,41,7.874015999999999,NA,Medium
2020-08-03,1306,25.3,51,9.84252,NA,Medium
2020-08-03,2305,26.3,53,7.874015999999999,NA,Medium
2020-08-03,1972,27.3,56,7.217848000000001,NA,Medium
2020-08-03,1705,28.2,59,2.952756,NA,Medium
2020-08-03,1684,28.7,59,0.9842519999999999,NA,Medium
2020-08-03,1587,29.1,63,2.296588,NA,Medium
2020-08-03,1165,29.7,65,1.3123360000000002,NA,Medium
2020-08-04,1034,30,67,2.6246720000000003,NA,Low
2020-08-04,850,30.4,69,1.3123360000000002,NA,Medium
2020-08-04,676,30.5,68,1.3123360000000002,NA,Low
2020-08-04,474,30.9,70,0.9842519999999999,NA,Low
2020-08-04,310,31.2,73,1.64042,NA,Low
2020-08-04,227,31.4,73,2.6246720000000003,NA,Low
2020-08-04,346,31.6,74,3.28084,NA,Low
2020-08-04,429,31.4,71,1.9685039999999998,NA,Low
2020-08-04,553,30.1,60,2.6246720000000003,NA,Low
2020-08-04,563,28,53,5.249344000000001,NA,Low
2020-08-04,547,26.5,49,3.28084,NA,Low
2020-08-04,586,24.6,44,3.9370079999999996,NA,Low
2020-08-04,563,23.5,41,3.6089240000000005,NA,Low
2020-08-04,591,23.1,39,4.92126,NA,Low
2020-08-04,627,22.8,38,2.952756,NA,Low
2020-08-04,761,22.6,38,4.593176,NA,Medium
2020-08-04,877,23.4,39,2.296588,NA,Low
2020-08-04,960,26.4,55,12.795276,NA,Low
2020-08-04,925,27.2,63,7.545932,0.1,Low
2020-08-04,1301,31.3,76,2.296588,0.9,Medium
2020-08-04,1500,31.6,69,4.92126,NA,Medium
2020-08-04,1507,31.4,69,4.265092,NA,Medium
2020-08-04,1350,31.4,67,3.28084,NA,Low
2020-08-04,1008,31.5,69,3.6089240000000005,NA,Low
2020-08-05,808,31.6,68,2.952756,NA,Low
2020-08-05,535,31.8,70,3.28084,NA,Low
2020-08-05,381,31.9,68,2.6246720000000003,NA,Low
2020-08-05,252,32.1,68,1.9685039999999998,NA,Low
2020-08-05,173,32.2,69,2.952756,NA,Low
2020-08-05,263,32,66,1.64042,NA,Low
2020-08-05,631,32.5,72,3.6089240000000005,NA,Low
2020-08-05,1105,32.4,71,3.9370079999999996,NA,Low
2020-08-05,1660,31.8,68,4.265092,NA,Medium
2020-08-05,876,29.4,55,3.6089240000000005,NA,Medium
2020-08-05,612,28.1,51,7.217848000000001,NA,Low
2020-08-05,672,26.5,48,7.874015999999999,NA,Low
2020-08-05,668,25.5,44,7.217848000000001,NA,Medium
2020-08-05,652,24.9,39,6.56168,NA,Low
2020-08-05,638,24.7,40,6.56168,NA,Low
2020-08-05,720,25,38,6.56168,NA,Low
2020-08-05,902,25.5,37,6.2335959999999995,NA,Low
2020-08-05,1384,26.2,37,7.217848000000001,NA,Low
2020-08-05,2481,27.6,40,6.8897640000000004,NA,Medium
2020-08-05,2286,30.2,45,8.2021,NA,High
2020-08-05,2114,32.1,47,6.2335959999999995,NA,Medium
2020-08-05,2127,33.2,46,6.56168,NA,Medium
2020-08-05,1943,34.1,45,6.8897640000000004,NA,Medium
2020-08-05,1446,35,44,7.217848000000001,NA,Low
2020-08-06,1109,35.9,45,6.56168,NA,Medium
2020-08-06,842,36.6,47,6.8897640000000004,NA,Low
2020-08-06,572,37.2,50,4.593176,NA,Low
2020-08-06,375,37.6,52,4.265092,NA,Low
2020-08-06,276,37.9,54,5.249344000000001,NA,Low
2020-08-06,304,38.2,55,6.2335959999999995,NA,Low
2020-08-06,719,38.2,51,6.56168,NA,Low
2020-08-06,1271,38,49,5.577427999999999,NA,Low
2020-08-06,1918,36.5,44,5.577427999999999,NA,Medium
2020-08-06,1069,34.5,40,8.530184,NA,Medium
2020-08-06,717,33,36,7.217848000000001,NA,Low
2020-08-06,844,31.2,33,7.217848000000001,NA,Low
2020-08-06,904,29.7,30,6.2335959999999995,NA,Medium
2020-08-06,820,28.7,30,6.8897640000000004,NA,Low
2020-08-06,791,27.3,27,6.56168,NA,Low
2020-08-06,970,26.5,26,6.8897640000000004,NA,Low
2020-08-06,1112,26.3,26,4.92126,NA,Medium
2020-08-06,1666,26.9,27,6.2335959999999995,NA,Medium
2020-08-06,2797,27.5,28,4.593176,NA,High
2020-08-06,2353,29,31,4.92126,NA,High
2020-08-06,2130,31.6,40,5.577427999999999,NA,Medium
2020-08-06,2008,32.9,43,5.249344000000001,NA,High
2020-08-06,1787,34,45,5.577427999999999,NA,Medium
2020-08-06,1466,34.8,47,3.9370079999999996,NA,Medium
2020-08-07,1191,35.5,48,3.9370079999999996,NA,Medium
2020-08-07,969,36.1,51,2.952756,NA,Low
2020-08-07,698,36.6,53,3.6089240000000005,NA,Low
2020-08-07,483,37,54,3.28084,NA,Low
2020-08-07,316,37.4,55,4.593176,NA,Low
2020-08-07,262,38,58,3.28084,NA,Low
2020-08-07,397,38.4,60,3.28084,NA,Low
2020-08-07,475,38.3,57,4.265092,NA,Low
2020-08-07,754,36.8,47,3.28084,NA,Low
2020-08-07,771,34.7,42,4.593176,NA,Low
2020-08-07,769,33,37,3.9370079999999996,NA,Low
2020-08-07,857,31.6,35,5.249344000000001,NA,Low
2020-08-07,952,30.2,33,4.92126,NA,Low
2020-08-07,1003,28.9,30,4.92126,NA,Medium
2020-08-07,1121,29,31,5.905512,NA,Low
2020-08-07,1196,28.3,30,6.2335959999999995,NA,Low
2020-08-07,1398,28.2,33,6.8897640000000004,NA,Medium
2020-08-07,1806,30.1,39,9.514436,NA,Medium
2020-08-07,1979,29.9,37,6.8897640000000004,NA,High
2020-08-07,2127,31.5,45,5.249344000000001,NA,Medium
2020-08-07,1965,32.4,46,3.9370079999999996,NA,Medium
2020-08-07,1886,33.2,48,2.952756,NA,High
2020-08-07,1681,33.7,48,2.6246720000000003,NA,Low
2020-08-07,1342,34.1,52,4.265092,NA,Low
2020-08-08,1100,34.7,53,7.874015999999999,NA,Low
2020-08-08,844,35,57,2.952756,NA,Low
2020-08-08,611,35.5,59,0.9842519999999999,NA,Low
2020-08-08,425,36,59,1.9685039999999998,NA,Low
2020-08-08,264,36.4,61,0.9842519999999999,NA,Low
2020-08-08,223,36.6,63,0.9842519999999999,NA,Low
2020-08-08,260,36.9,64,1.9685039999999998,NA,Low
2020-08-08,392,36.7,64,3.28084,NA,Low
2020-08-08,592,35.6,58,2.6246720000000003,NA,Low
2020-08-08,645,33.7,50,2.296588,NA,Low
2020-08-08,732,32.7,49,2.952756,NA,Low
2020-08-08,795,31.6,43,3.28084,NA,Low
2020-08-08,926,29.1,37,5.905512,NA,Medium
2020-08-08,943,27.6,33,8.858268,NA,Low
2020-08-08,972,26.6,31,3.9370079999999996,NA,Medium
2020-08-08,1181,26.2,31,5.249344000000001,NA,Low
2020-08-08,1395,26.7,32,7.874015999999999,NA,Medium
2020-08-08,1721,27.3,33,8.2021,NA,Medium
2020-08-08,1928,27.7,41,6.2335959999999995,NA,Medium
2020-08-08,2186,30.3,55,8.2021,NA,High
2020-08-08,2029,31.5,58,4.593176,NA,Medium
2020-08-08,1821,32.1,61,2.296588,NA,High
2020-08-08,1546,32.3,62,1.9685039999999998,NA,Medium
2020-08-08,1016,32.5,60,0.9842519999999999,NA,Low
2020-08-09,818,33,62,1.9685039999999998,NA,Low
2020-08-09,527,33.4,64,0.6561680000000001,NA,Low
2020-08-09,352,33.7,65,0.9842519999999999,NA,Low
2020-08-09,255,33.9,65,1.9685039999999998,NA,Low
2020-08-09,193,33.8,65,3.6089240000000005,NA,Low
2020-08-09,281,34.3,68,2.6246720000000003,NA,Low
2020-08-09,675,34.7,67,4.92126,NA,Low
2020-08-09,1285,34.6,60,4.593176,NA,Medium
2020-08-09,1912,33.4,54,3.6089240000000005,NA,Medium
2020-08-09,993,32.5,54,3.28084,NA,Low
2020-08-09,719,30.7,49,6.56168,NA,Low
2020-08-09,766,28.8,45,6.2335959999999995,NA,Low
2020-08-09,808,28.3,45,8.2021,NA,Low
2020-08-09,847,28.4,46,8.858268,NA,Low
2020-08-09,816,27.9,45,9.186352,NA,Low
2020-08-09,992,27.1,45,6.2335959999999995,NA,Low
2020-08-09,1253,27.7,45,9.186352,NA,Low
2020-08-09,1704,27.9,44,8.530184,NA,Medium
2020-08-09,2628,28.4,47,6.8897640000000004,NA,High
2020-08-09,2162,29.2,55,6.2335959999999995,NA,High
2020-08-09,1999,30.2,61,11.154855999999999,NA,High
2020-08-09,1971,30.7,63,10.170604,NA,Medium
2020-08-09,1630,31,63,13.779528000000001,NA,Medium
2020-08-09,1241,31.5,62,16.076116000000003,NA,Medium
2020-08-10,898,31.7,59,12.139108,NA,Low
2020-08-10,690,32,61,12.795276,NA,Low
2020-08-10,376,32.4,60,14.107612,NA,Low
2020-08-10,173,33.2,62,14.76378,0.1,Low
2020-08-10,49,34.7,70,22.637796,0.4,Low
2020-08-10,57,36.2,86,11.811024,1,Low
2020-08-10,73,36.2,89,10.826772,1.5,Low
2020-08-10,608,36.6,94,7.874015999999999,2,Low
2020-08-10,1530,36,84,11.48294,NA,Medium
2020-08-10,876,35.6,82,9.84252,NA,Low
2020-08-10,402,35.2,82,10.498688000000001,NA,Low
2020-08-10,681,35.3,85,7.545932,NA,Low
2020-08-10,848,34.3,74,11.154855999999999,NA,Low
2020-08-10,827,32.9,66,8.530184,NA,Medium
2020-08-10,788,31.5,58,8.530184,NA,Medium
2020-08-10,957,30.5,57,6.56168,NA,Low
2020-08-10,1112,29.6,53,6.56168,NA,Low
2020-08-10,1663,29.2,52,7.545932,NA,Medium
2020-08-10,2830,29.7,56,5.577427999999999,NA,High
2020-08-10,2364,30.8,62,5.577427999999999,NA,High
2020-08-10,2169,32.3,69,5.249344000000001,NA,High
2020-08-10,2057,33.2,72,1.3123360000000002,NA,Medium
2020-08-10,1828,33.9,76,3.9370079999999996,NA,Medium
2020-08-10,1277,34.4,75,0.32808400000000004,NA,Medium
2020-08-11,1025,34.9,79,1.64042,NA,Low
2020-08-11,782,35.4,79,1.9685039999999998,NA,Low
2020-08-11,512,35.8,79,1.9685039999999998,NA,Low
2020-08-11,346,35.9,80,2.6246720000000003,NA,Low
2020-08-11,214,36.4,81,2.6246720000000003,NA,Low
2020-08-11,289,36.6,82,1.3123360000000002,NA,Low
2020-08-11,655,36.3,78,0.9842519999999999,NA,Low
2020-08-11,1330,35.7,74,1.9685039999999998,NA,Medium
2020-08-11,1990,34.3,66,2.952756,NA,Medium
2020-08-11,1015,32,56,4.92126,NA,Low
2020-08-11,700,29.8,52,4.593176,NA,Low
2020-08-11,710,27.9,49,5.249344000000001,NA,Low
2020-08-11,784,26.1,45,4.593176,NA,Low
2020-08-11,727,24.7,41,6.8897640000000004,NA,Medium
2020-08-11,760,23.8,36,4.92126,NA,Low
