Limit_Bal,Education,Marriage,Age,Pay_0,Bill_Amt1,Pay_Amt1,Payment,Card
100000,University,married,48,Delay2,44050,1800,Paid,Normal
100000,Graduate school,single,24,Delay0,93411,11645,Paid,Normal
360000,Graduate school,single,29,Delay0,229928,4905,Paid,Gold
100000,University,married,28,ontime,316,316,Missed,Normal
290000,University,married,49,ontime,5287,2334,Missed,Normal
240000,Graduate school,single,34,Delay1,40286,14,Paid,Gold
290000,University,married,37,Delay0,48978,20078,Paid,Normal
500000,University,single,33,unknown,11058,18641,Paid,Normal
50000,University,married,32,Delay1,14949,0,Missed,Gold
220000,University,single,30,Delay0,18598,10000,Paid,Normal
20000,University,married,44,Delay0,17441,1309,Missed,Gold
420000,University,married,36,Delay0,185882,10000,Paid,Normal
100000,Graduate school,single,29,Delay2,74032,3300,Paid,Normal
230000,Graduate school,married,43,ontime,3245,1867,Missed,Normal
50000,University,married,53,Delay0,46940,2188,Missed,Normal
70000,Graduate school,married,42,Delay0,119687,11100,Paid,Gold
180000,Graduate school,single,31,ontime,914,907,Paid,Gold
90000,Graduate school,single,27,ontime,3382,4983,Paid,Gold
50000,University,single,24,Delay0,44193,1806,Paid,Gold
50000,High school,single,22,Delay2,42717,9289,Paid,Normal
60000,Graduate school,single,26,Delay1,0,0,Paid,Normal
50000,High school,single,41,Delay2,23203,1000,Missed,Normal
300000,Graduate school,married,58,unknown,1257,2851,Paid,Normal
30000,Graduate school,single,36,Delay0,14254,2890,Missed,Normal
10000,Graduate school,single,25,Delay0,9501,1300,Paid,Gold
70000,Graduate school,single,30,Delay0,36201,1586,Paid,Gold
160000,University,single,32,Delay0,22506,2000,Paid,Gold
260000,University,single,30,Delay0,434442,10000,Paid,Gold
360000,Graduate school,single,39,Delay0,163150,50122,Paid,Gold
60000,High school,married,30,Delay1,15442,1200,Paid,Normal
180000,University,single,39,Delay0,57500,785,Paid,Normal
40000,University,single,23,Delay2,33699,1900,Missed,Normal
160000,University,single,36,ontime,836,836,Paid,Gold
610000,Graduate school,single,35,Delay0,389335,14117,Paid,Normal
50000,High school,single,35,Delay0,9999,1489,Paid,Normal
320000,Graduate school,married,48,Delay2,201932,18300,Missed,Gold
150000,Graduate school,single,29,ontime,108756,46980,Paid,Gold
170000,Graduate school,married,36,ontime,2015,2015,Paid,Gold
500000,University,married,53,unknown,37979,9482,Paid,Gold
200000,University,married,57,ontime,780,0,Paid,Gold
290000,Graduate school,single,27,Delay0,110359,5000,Paid,Normal
40000,University,single,53,Delay3,14186,1600,Paid,Normal
300000,Graduate school,single,30,ontime,6045,7157,Paid,Normal
50000,High school,single,32,Delay2,40486,1691,Missed,Gold
20000,University,single,29,Delay0,10321,1200,Paid,Gold
30000,University,married,22,Delay1,28933,2000,Paid,Normal
140000,University,single,34,Delay1,94153,8500,Paid,Gold
80000,University,married,32,ontime,1253,4091,Paid,Gold
260000,University,single,35,Delay1,0,0,Paid,Normal
130000,Graduate school,single,27,Delay1,-24,326,Missed,Normal
380000,High school,single,39,Delay0,55241,10000,Paid,Normal
200000,University,married,36,Delay1,0,0,Paid,Gold
50000,High school,married,46,Delay0,21453,1634,Paid,Normal
50000,Graduate school,single,25,Delay0,49654,1600,Paid,Gold
90000,University,married,26,Delay0,47121,3000,Paid,Normal
20000,Graduate school,single,25,Delay1,0,0,Missed,Gold
140000,University,married,26,Delay0,75289,20000,Paid,Normal
30000,High school,other,45,Delay0,21325,3376,Paid,Gold
230000,Graduate school,single,28,Delay0,6289,5112,Paid,Gold
100000,High school,married,36,Delay2,8674,2000,Missed,Gold
240000,Graduate school,single,46,Delay2,456,0,Paid,Normal
200000,Graduate school,married,36,unknown,0,0,Missed,Gold
80000,Graduate school,single,26,Delay0,83593,2727,Paid,Gold
360000,Graduate school,married,56,ontime,1094,0,Paid,Gold
150000,University,single,37,Delay0,71341,4117,Paid,Gold
130000,University,single,27,Delay0,29078,1506,Paid,Gold
30000,University,married,56,Delay0,11564,3042,Paid,Normal
250000,Graduate school,single,33,Delay0,28306,10000,Paid,Gold
500000,Graduate school,married,42,unknown,38525,6283,Missed,Gold
30000,University,other,43,Delay2,14870,2000,Missed,Gold
390000,Graduate school,married,41,Delay2,167795,7299,Missed,Gold
390000,Graduate school,single,27,Delay0,78549,4500,Paid,Normal
360000,University,single,37,Delay1,-490,0,Paid,Gold
90000,University,married,25,Delay0,57846,2018,Paid,Normal
100000,High school,married,35,Delay0,47843,2111,Paid,Normal
30000,High school,married,31,Delay2,390,390,Paid,Gold
160000,High school,single,25,Delay0,31400,0,Paid,Gold
20000,Graduate school,single,26,Delay1,15397,0,Paid,Gold
240000,Graduate school,single,36,Delay0,7283,1263,Paid,Normal
80000,Graduate school,single,26,Delay2,61851,2000,Missed,Gold
30000,University,single,22,Delay0,29668,1555,Paid,Normal
150000,University,married,45,Delay0,44832,6020,Paid,Gold
160000,University,single,28,Delay0,84668,5000,Paid,Normal
20000,Graduate school,married,58,Delay0,17241,1500,Paid,Normal
230000,Graduate school,married,45,Delay0,26071,2200,Paid,Gold
100000,University,married,46,Delay0,98200,3228,Paid,Normal
420000,University,single,39,Delay0,204984,8006,Paid,Gold
480000,University,married,37,ontime,24887,27994,Paid,Normal
10000,High school,married,37,ontime,678,602,Missed,Gold
180000,High school,married,41,Delay2,100094,3582,Missed,Normal
200000,Graduate school,single,32,unknown,47244,62330,Paid,Gold
140000,University,single,36,Delay1,44570,2000,Missed,Gold
20000,Graduate school,married,23,Delay0,11862,1300,Paid,Normal
80000,Graduate school,single,39,unknown,-224,1581,Paid,Normal
10000,University,married,29,Delay0,7170,1500,Missed,Normal
50000,University,married,35,ontime,15609,0,Missed,Gold
340000,High school,single,38,unknown,660,1131,Paid,Gold
330000,University,single,39,Delay0,156853,5757,Paid,Normal
230000,Graduate school,married,47,ontime,740,740,Paid,Normal
360000,Graduate school,single,40,Delay1,0,0,Paid,Gold
30000,High school,other,48,Delay0,18385,4000,Paid,Normal
500000,Graduate school,single,42,Delay2,419352,17008,Missed,Gold
200000,Graduate school,married,42,ontime,3664,718,Paid,Gold
50000,University,married,55,Delay0,41768,2079,Missed,Normal
240000,High school,single,36,Delay0,236267,9000,Missed,Normal
290000,Graduate school,married,45,ontime,664,0,Paid,Normal
20000,High school,single,24,Delay1,-8,13148,Missed,Normal
60000,High school,single,49,Delay1,28763,0,Paid,Normal
160000,University,single,24,Delay0,76054,3275,Paid,Gold
200000,Graduate school,single,31,ontime,1041,2000,Paid,Normal
70000,University,married,33,Delay0,43981,1683,Paid,Normal
140000,Graduate school,single,35,Delay0,10339,10006,Paid,Gold
460000,Graduate school,married,44,ontime,15264,51383,Paid,Gold
160000,University,single,36,unknown,2992,1300,Paid,Normal
200000,University,married,40,ontime,6699,4880,Paid,Normal
80000,High school,single,55,Delay0,78009,2420,Paid,Normal
310000,Graduate school,married,47,unknown,5202,3000,Paid,Normal
290000,University,married,29,Delay2,63872,0,Missed,Normal
120000,Graduate school,single,27,Delay0,11472,2652,Paid,Gold
20000,High school,single,31,Delay2,13335,2800,Paid,Gold
90000,Graduate school,single,29,ontime,140,0,Paid,Gold
60000,Graduate school,married,60,ontime,390,390,Paid,Gold
260000,University,married,39,Delay2,110529,7010,Missed,Gold
180000,University,single,30,Delay0,167539,7782,Paid,Normal
50000,High school,single,41,Delay0,15502,1500,Paid,Gold
50000,High school,married,40,Delay0,34582,2000,Paid,Gold
50000,High school,single,53,Delay0,48019,2279,Paid,Gold
200000,Graduate school,single,32,Delay0,14254,10000,Paid,Normal
170000,University,married,35,ontime,3995,6380,Paid,Gold
50000,Graduate school,single,22,Delay0,49086,2047,Paid,Normal
440000,High school,married,47,Delay0,98161,1238,Missed,Gold
100000,University,married,28,ontime,10000,0,Paid,Gold
50000,High school,single,49,Delay0,26116,1500,Missed,Gold
220000,Graduate school,married,47,Delay0,85224,3209,Paid,Gold
150000,High school,single,43,unknown,1622,13016,Paid,Normal
20000,Graduate school,single,28,Delay1,0,0,Paid,Gold
160000,University,married,39,Delay1,40712,0,Paid,Normal
50000,Graduate school,single,28,Delay0,44476,2869,Paid,Gold
130000,High school,married,40,Delay0,102650,0,Paid,Normal
20000,University,single,36,Delay0,15198,5000,Missed,Gold
200000,University,married,34,unknown,28484,3440,Paid,Normal
20000,Graduate school,single,22,unknown,483,487,Paid,Normal
300000,Graduate school,married,39,ontime,1134,613,Paid,Normal
120000,Graduate school,single,25,Delay0,105169,8000,Missed,Normal
360000,Graduate school,single,27,ontime,949,40,Paid,Normal
140000,Graduate school,other,59,Delay0,141148,4900,Paid,Gold
210000,University,single,25,Delay0,79453,3000,Missed,Normal
200000,Graduate school,single,30,unknown,0,0,Paid,Gold
130000,Graduate school,single,28,Delay0,31283,1900,Missed,Normal
240000,University,married,48,ontime,101,0,Missed,Normal
80000,High school,married,65,Delay0,25043,1374,Paid,Gold
500000,Graduate school,single,36,Delay1,0,0,Missed,Normal
320000,Graduate school,married,46,Delay2,339202,5000,Missed,Gold
210000,Graduate school,single,56,Delay0,203653,5000,Paid,Normal
200000,University,married,42,unknown,0,0,Missed,Normal
50000,Graduate school,single,37,Delay2,11533,1612,Paid,Gold
340000,Graduate school,married,38,ontime,4397,13847,Paid,Normal
240000,University,married,62,ontime,1901,3855,Paid,Gold
240000,Graduate school,single,28,Delay0,46746,1868,Paid,Normal
50000,University,married,40,Delay0,30211,21190,Paid,Gold
50000,High school,married,55,Delay2,19056,1000,Paid,Gold
20000,University,single,45,Delay0,13521,1000,Missed,Normal
510000,Graduate school,married,35,unknown,0,2754,Paid,Gold
220000,Graduate school,single,25,Delay1,0,0,Paid,Normal
220000,University,single,30,ontime,596,892,Paid,Normal
60000,Graduate school,single,37,Delay0,42372,1500,Paid,Gold
40000,University,single,26,Delay2,5678,4500,Missed,Normal
50000,Graduate school,single,64,Delay0,46351,1377,Paid,Gold
360000,Graduate school,married,46,ontime,600,2462,Missed,Normal
120000,Graduate school,married,51,Delay1,0,0,Missed,Gold
20000,High school,single,23,Delay0,17010,0,Paid,Gold
30000,University,married,33,Delay0,34914,1000,Paid,Gold
110000,Graduate school,single,29,ontime,316,316,Paid,Normal
170000,University,single,31,Delay0,165987,8400,Paid,Normal
180000,University,married,48,ontime,919,0,Paid,Gold
50000,University,single,23,Delay1,42586,2200,Paid,Normal
180000,Graduate school,single,28,ontime,47815,8480,Paid,Normal
80000,University,married,50,Delay0,56602,5000,Paid,Normal
20000,Graduate school,married,34,Delay0,5048,2000,Paid,Normal
30000,High school,married,57,Delay0,17779,2000,Paid,Normal
80000,University,single,28,ontime,10394,77900,Paid,Gold
200000,Graduate school,married,53,unknown,513,974,Paid,Gold
120000,University,married,42,Delay0,117059,5026,Paid,Normal
160000,other,married,52,Delay0,202638,7638,Paid,Normal
500000,Graduate school,married,44,ontime,301,11063,Paid,Normal
50000,University,single,22,Delay0,45675,3630,Paid,Normal
50000,University,married,39,Delay0,43724,2000,Paid,Normal
200000,Graduate school,single,41,Delay0,24720,3000,Paid,Gold
30000,University,single,25,Delay0,7298,1147,Missed,Gold
190000,University,married,33,Delay1,-2500,0,Paid,Normal
120000,University,married,41,Delay0,14792,10000,Paid,Normal
30000,High school,single,39,Delay0,27782,2023,Paid,Normal
30000,High school,single,27,ontime,5334,3565,Paid,Normal
310000,Graduate school,single,33,Delay0,47224,4900,Paid,Gold
30000,University,married,31,Delay0,28405,4000,Missed,Normal
440000,Graduate school,single,52,Delay2,424606,15010,Missed,Gold
50000,Graduate school,single,27,Delay3,33202,2000,Missed,Normal
70000,University,single,38,Delay0,71586,1308,Paid,Gold
260000,Graduate school,single,31,Delay0,180891,8250,Paid,Normal
320000,Graduate school,married,46,ontime,10836,19799,Paid,Gold
210000,University,married,34,Delay0,128553,3762,Paid,Normal
280000,Graduate school,married,29,Delay0,58308,4000,Paid,Normal
140000,Graduate school,single,32,Delay0,83768,5000,Paid,Gold
20000,High school,single,22,Delay0,14218,1700,Paid,Normal
340000,Graduate school,single,25,ontime,239715,10469,Missed,Gold
70000,High school,other,39,Delay0,34244,3000,Paid,Normal
120000,Graduate school,married,50,Delay1,-110,16500,Paid,Normal
60000,University,single,24,Delay0,57771,2336,Paid,Normal
30000,High school,single,29,Delay0,28547,1700,Paid,Gold
30000,University,single,29,Delay0,12174,1635,Paid,Gold
80000,Graduate school,married,25,Delay0,48470,4700,Missed,Gold
50000,University,married,49,Delay0,28788,1377,Paid,Gold
100000,High school,single,37,Delay0,20116,4000,Paid,Gold
60000,University,married,35,ontime,60130,3007,Paid,Gold
10000,University,single,23,ontime,4205,0,Missed,Normal
280000,Graduate school,married,41,unknown,939,8188,Paid,Normal
250000,High school,single,47,unknown,7363,27474,Paid,Normal
40000,University,married,48,Delay0,1672,0,Paid,Gold
30000,Graduate school,single,25,Delay1,29628,1600,Paid,Normal
50000,Graduate school,married,57,Delay0,42624,2173,Paid,Gold
70000,High school,single,29,Delay0,70780,3088,Paid,Normal
130000,University,married,28,Delay0,86914,6134,Paid,Normal
60000,University,single,24,Delay0,60839,3400,Paid,Normal
200000,University,married,29,Delay0,81568,3500,Paid,Normal
100000,Graduate school,single,33,Delay0,90825,8800,Paid,Normal
190000,University,single,30,Delay0,194724,8900,Missed,Normal
20000,High school,married,36,Delay8+,24166,0,Missed,Gold
230000,Graduate school,single,42,unknown,380,380,Missed,Gold
90000,University,single,26,Delay0,87561,8548,Paid,Normal
240000,Graduate school,single,29,Delay0,191059,10000,Paid,Normal
20000,University,single,23,Delay2,11995,1528,Missed,Normal
20000,High school,single,22,Delay2,19393,0,Missed,Normal
50000,Graduate school,single,24,Delay0,2757,1070,Paid,Normal
230000,University,single,40,Delay0,72742,5000,Paid,Normal
430000,University,married,41,unknown,2830,21419,Paid,Normal
50000,University,married,34,Delay0,48976,2023,Paid,Gold
230000,University,single,32,Delay0,143345,6000,Paid,Gold
240000,other,single,36,unknown,-235,2000,Paid,Normal
120000,Graduate school,single,30,ontime,330,0,Missed,Normal
280000,University,married,26,Delay0,256455,8354,Paid,Normal
500000,Graduate school,single,29,ontime,8898,1283,Paid,Gold
260000,University,married,53,unknown,-1,0,Paid,Gold
140000,Graduate school,single,31,ontime,727,829,Paid,Normal
310000,High school,single,28,Delay0,220845,7809,Paid,Normal
50000,High school,married,36,Delay2,45557,2200,Paid,Normal
50000,High school,married,35,Delay0,48829,2046,Paid,Normal
30000,High school,single,29,Delay2,15070,3000,Missed,Normal
200000,Graduate school,married,43,Delay0,142291,14200,Paid,Gold
80000,High school,single,33,Delay0,73132,2710,Paid,Normal
310000,High school,single,36,ontime,6282,5864,Paid,Normal
220000,University,single,26,Delay0,57222,107789,Paid,Normal
80000,University,single,26,Delay0,35997,0,Paid,Normal
500000,Graduate school,single,38,Delay0,56197,5000,Paid,Normal
100000,Graduate school,married,37,Delay0,70113,3181,Paid,Normal
200000,Graduate school,married,37,ontime,4052,4520,Missed,Gold
20000,University,single,39,Delay0,8799,1171,Paid,Gold
20000,University,married,28,Delay0,74510,2734,Paid,Normal
80000,University,single,38,Delay0,54809,2612,Paid,Gold
110000,University,single,29,Delay0,41300,0,Paid,Gold
100000,University,married,38,Delay0,99660,4600,Paid,Gold
400000,other,married,30,Delay0,3443,69,Paid,Gold
320000,Graduate school,married,40,ontime,430,430,Paid,Gold
180000,University,single,28,Delay0,139097,5699,Paid,Gold
180000,University,single,27,Delay0,5319,2300,Paid,Normal
30000,University,single,22,Delay0,30123,1600,Missed,Normal
30000,University,single,35,Delay1,14320,0,Missed,Gold
240000,Graduate school,single,42,Delay0,238107,12067,Paid,Normal
100000,Graduate school,single,24,Delay2,76831,4037,Paid,Normal
90000,University,married,50,Delay0,85241,3600,Paid,Gold
20000,University,married,22,Delay0,19356,1485,Paid,Gold
60000,University,single,28,Delay0,37788,2500,Missed,Gold
90000,High school,married,38,Delay2,28774,1400,Paid,Gold
80000,University,married,40,ontime,5143,6458,Paid,Normal
500000,Graduate school,married,34,Delay0,174246,6371,Paid,Normal
430000,Graduate school,single,34,Delay0,81963,15000,Paid,Gold
130000,Graduate school,single,27,ontime,339,339,Paid,Gold
500000,University,married,66,ontime,3718,1755,Paid,Normal
350000,University,married,38,ontime,282,2750,Paid,Normal
320000,Graduate school,single,34,ontime,744,2297,Paid,Gold
160000,University,single,24,Delay0,142214,5300,Paid,Normal
110000,Graduate school,single,25,Delay2,109887,3500,Missed,Gold
60000,High school,other,53,Delay0,57605,2088,Paid,Normal
260000,other,single,33,Delay0,18457,5000,Paid,Normal
50000,Graduate school,married,47,Delay0,49550,2743,Paid,Gold
270000,University,single,44,Delay0,274610,10556,Paid,Gold
